step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
844,1.0,1.0,0.03386078965607413,0.8833333342870077,0.8855000003178914,0.32618318367004395,0.3094527626434962
1688,1.0,1.0,0.015426688284670573,0.8880000003178914,0.8898333336512247,0.30622415538628894,0.29988175972302755
2532,1.0,1.0,0.012343941141643795,0.8885000007947286,0.8900000003178914,0.3031809473435084,0.30032368540763854
3376,1.0,1.0,0.011182924300008475,0.8896666669845581,0.8901666669845582,0.3003242847919464,0.2979309618870417
4220,1.0,1.0,0.010555034847621103,0.8918333336512247,0.8925000003178915,0.29722551969687144,0.29643321998914085
5064,1.0,1.0,0.010142549236803824,0.8923333336512248,0.8926666669845581,0.29550375950336455,0.2951147174437841
5908,1.0,1.0,0.009876849527042625,0.8921666679382324,0.893333334604899,0.29593751521905265,0.2953781894048055
6752,1.0,1.0,0.009625825271787236,0.8930000007947286,0.892833334128062,0.2948758387168248,0.2943920065164566
7596,1.0,1.0,0.009449347783038966,0.8931666679382324,0.8931666679382324,0.29578024756908416,0.2956557001272837
8440,1.0,1.0,0.009303800020172698,0.8946666674613952,0.8930000012715658,0.29534967164198556,0.295024905761083
9284,1.0,1.0,0.00912671490303148,0.894833334128062,0.8941666674613953,0.2943744733730952,0.29412476686636607
10128,1.0,1.0,0.009048556264542856,0.8943333341280619,0.8941666674613953,0.2945754808584849,0.29408439056078595
10972,1.0,1.0,0.008943540790069725,0.8931666674613953,0.8936666674613952,0.2932110916376114,0.29297730632623037
11816,1.0,1.0,0.008881041506455408,0.8946666674613952,0.8946666674613952,0.29198943463961285,0.2920155055522919
12660,1.0,1.0,0.008768446355069417,0.8945000012715657,0.8945000012715657,0.2921428177754084,0.2917608576615651
13504,1.0,1.0,0.008703645371712778,0.8936666679382325,0.8936666679382325,0.29190702188014983,0.2917931068340937
14348,1.0,1.0,0.008658916464349103,0.892333334604899,0.8920000012715658,0.2927268601258596,0.29261360545953113
15192,1.0,1.0,0.008590556998953435,0.8935000007947286,0.892833334128062,0.292776948650678,0.29275496999422707
16036,1.0,1.0,0.008535617900685676,0.8941666669845582,0.8933333336512248,0.29231014438470204,0.2922811557849248
16880,1.0,1.0,0.008508264453490198,0.8946666674613952,0.8945000007947286,0.29189406847953797,0.2918708880345027
17724,1.0,1.0,0.008455155020076516,0.8931666679382324,0.8935000012715657,0.2917516777912776,0.2916802197297414
18568,1.0,1.0,0.008406424409405316,0.893833334128062,0.892833334128062,0.29156104652086895,0.2914465571641922
19412,1.0,1.0,0.00836794890498663,0.8941666674613953,0.893833334128062,0.29225582122802735,0.2920898667573929
20256,1.0,1.0,0.008347648014954481,0.8938333346048991,0.8941666679382324,0.292120480855306,0.292045884847641
21100,1.0,1.0,0.008302895378727483,0.8941666679382324,0.8940000012715658,0.29169859377543134,0.29177689814567564
21944,1.0,1.0,0.00827437667485097,0.893333334604899,0.8931666679382324,0.2913991500933965,0.29125642077128094
22788,1.0,1.0,0.008222351989474906,0.894333334604899,0.8938333346048991,0.29199774173895515,0.2918223061958949
23632,1.0,1.0,0.00822951556382021,0.8941666674613953,0.8941666674613953,0.29179762335618337,0.29175086645285286
24476,1.0,1.0,0.008177156131979415,0.8946666679382325,0.8950000012715658,0.29191508491834006,0.29176512440045677
25320,1.0,1.0,0.008178390032872204,0.8945000007947286,0.8940000007947286,0.29149490451812743,0.2914074668884277
26164,1.0,1.0,0.008131886545515738,0.8945000012715657,0.8948333346048991,0.2917752412160238,0.291591886639595
27008,1.0,1.0,0.008131038238651946,0.8941666674613953,0.8943333341280619,0.29150151228904725,0.2914837961594264
27852,1.0,1.0,0.008104784793763364,0.8950000007947286,0.8953333346048991,0.29159899294376374,0.29158463883399965
28696,1.0,1.0,0.008079216096073531,0.8940000012715658,0.8940000012715658,0.29156588367621106,0.29148776360352835
29540,1.0,1.0,0.008098527153521353,0.894833334128062,0.8943333341280619,0.29142434175809223,0.2913833220799764
30384,1.0,1.0,0.008045991450124442,0.8935000012715657,0.8936666674613952,0.2917539284626643,0.29178818221886954
31228,1.0,1.0,0.00801508291072755,0.894333334604899,0.8938333346048991,0.29237719758351643,0.29229101741313934
32072,1.0,1.0,0.008014107484953098,0.8945000012715657,0.8938333346048991,0.29112231961886087,0.29116101082166035
32916,1.0,1.0,0.007984026065934891,0.8931666674613953,0.8930000007947286,0.29133092558383944,0.29129439608256025
33760,1.0,1.0,0.007983352335708401,0.8936666674613952,0.8933333341280619,0.29085752614339194,0.29079786070187885
34604,1.0,1.0,0.00795706583990305,0.8943333342870077,0.8938333336512247,0.29136586225032807,0.29115231716632844
35448,1.0,1.0,0.00794989718080132,0.8936666679382325,0.8933333341280619,0.2914350176652273,0.29133205676078794
36292,1.0,1.0,0.007912925069366021,0.8938333346048991,0.8933333341280619,0.29137173092365265,0.29134231436252594
37136,1.0,1.0,0.00791600643176038,0.8941666674613953,0.893833334128062,0.29156291965643566,0.2915817553202311
37980,1.0,1.0,0.007919362371001763,0.8935000007947286,0.8935000007947286,0.29162669575214384,0.2915675166845322
38824,1.0,1.0,0.00789749876582792,0.8943333341280619,0.8936666674613952,0.29176067221164703,0.2917637615601222
39668,1.0,1.0,0.00786632581909686,0.8936666674613952,0.8933333341280619,0.2919323710203171,0.29179056878884635
40512,1.0,1.0,0.00786436225565689,0.8936666674613952,0.8933333341280619,0.29152459116776785,0.29152170749505363
41356,1.0,1.0,0.007887030947264902,0.8933333341280619,0.8931666674613953,0.2912834254105886,0.2912197646697362
42200,1.0,1.0,0.007842726617062826,0.8931666674613953,0.8930000007947286,0.29125253355503083,0.29126734149456024
