ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
20971520,0.0,4096,983040,122880,0,40874,86,0.0,20,20.0,0,4096,655360,1.0,0.000341796875,2,2,1.999658203125,4096,40960,1,0.000341796875,0.0,0.0,0.018484589524688944,1.0,0.018484589524688944,random,0
10485760,0.0,4096,655360,81920,1,20480,0,0.0,1,1.0,0,40960,327680,1.0,0.000341796875,2,4,3.998291015625,4096,20480,1,0.001025390625,0.0,0.0,0.03200529954657763,1.0,0.04130452453915922,random,0
5242880,0.0,4096,307200,38400,2,10240,0,0.0,1,1.0,0,20480,163840,1.0,0.0004603794642857142,2,8,7.993359375,4096,10240,1,0.00322265625,0.0,0.0,0.05667689773350634,1.0,0.08121900700950102,random,0
