channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_output_positions,strategy,structure,tree_depth,unused_channels
0.28470104934825935,14,10.666666666666666,6,2,1.0,1.0,1.0,0.005204254295676947,0,5,27,6144,6,224,32,0.59375,0.0,45938832ea4a715ec2d6e43c5a2d61dcbd17bdfd549923835340f04a85b4aaca,229376,1024,random,conv_channel,3,0
0.13621559198564606,10,8.0,4,2,1.0,1.0,1.0,0.0035126307047903538,1,31,97,24576,32,896,128,,,7f9a8a5ec1e08a6ba4d1e3dd764747f39e378a193fd3206671b81d679dbb7289,229376,256,random,conv_channel,3,0
0.06810779599282303,10,8.0,4,2,1.0,1.0,1.0,0.03749806107953191,2,127,385,98304,128,3584,512,,,b57f9830063fa8b95fd29d6d860069788077bcc06fcbee09f45506c7a2732b65,229376,64,random,conv_channel,3,0
0.034938562148434216,6,4.0,2,2,1.0,1.0,1.0,0.048675922211259604,3,511,513,196608,512,7168,1024,,,7a98ed4da7606564eb339e3f9c2da4f16a0992f9b5d62b38920b2faf76a44339,114688,16,random,conv_channel,3,0
