step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.7977879028320314,0.4769999873638153,0.4943999892473221,1.8418075299263001,1.4404024195671081
4000,0.5755437622070312,0.5313999861478805,0.5353999888896942,1.4165673708915711,1.3361001491546631
6000,0.4476507568359375,0.5321999847888946,0.5431999856233597,1.3577697896957397,1.3113681530952455
8000,0.36455722045898437,0.5385999864339829,0.5459999912977218,1.3227758049964904,1.2987243676185607
10000,0.3144737243652344,0.5453999865055085,0.550999983549118,1.312482933998108,1.296347885131836
12000,0.28270989990234374,0.5425999838113785,0.5459999883174896,1.3103069424629212,1.2959228730201722
14000,0.26225167846679687,0.5415999871492386,0.546399986743927,1.3062462997436524,1.2931491947174072
16000,0.24820968627929685,0.5441999900341034,0.5441999894380569,1.30308940410614,1.293307979106903
18000,0.23801553344726561,0.5441999930143356,0.5453999841213226,1.3056677722930907,1.2941513919830323
20000,0.23028002929687502,0.5465999889373779,0.547599989771843,1.3025802421569823,1.2957658100128173
22000,0.224071044921875,0.5419999891519547,0.5471999847888946,1.3013287925720214,1.2955454611778259
24000,0.21948025512695313,0.5493999874591827,0.5489999890327454,1.3000868034362794,1.2966913652420045
26000,0.21619232177734374,0.548799991607666,0.5487999844551087,1.2988791537284852,1.294909243583679
28000,0.21234748840332032,0.5499999898672104,0.5497999900579452,1.299451425075531,1.2954087114334107
30000,0.21000958251953125,0.549799987077713,0.5503999876976013,1.2988237023353577,1.295098078250885
32000,0.20758123779296872,0.5471999913454055,0.5491999858617782,1.299314284324646,1.295219328403473
34000,0.20551026916503906,0.5471999859809875,0.5497999888658524,1.2995942902565003,1.296498577594757
36000,0.2041769256591797,0.5451999866962433,0.5481999921798706,1.2988305974006653,1.2954334998130799
38000,0.2024403533935547,0.5495999866724014,0.5489999866485595,1.2998702025413513,1.2962833476066589
40000,0.2013235321044922,0.5471999853849411,0.5473999863862992,1.2985906720161438,1.2965339374542237
42000,0.1999116973876953,0.5455999892950057,0.5459999865293503,1.298954677581787,1.296600682735443
44000,0.19921629333496094,0.5445999872684478,0.5469999891519547,1.2982974600791932,1.297048180103302
46000,0.1981522979736328,0.5423999828100204,0.5431999850273133,1.3003382229804992,1.2973558831214904
48000,0.19738829040527342,0.5437999844551087,0.5445999848842621,1.3003000593185425,1.297837655544281
50000,0.19661720275878908,0.5441999852657318,0.5443999856710434,1.29949800491333,1.2978447985649109
52000,0.19598739624023437,0.5445999866724014,0.5449999862909317,1.300106670856476,1.2977737879753113
54000,0.19514532470703125,0.5427999877929688,0.5447999846935272,1.3004138326644898,1.2982495141029358
56000,0.19484725952148438,0.5453999859094619,0.5459999883174896,1.300460991859436,1.2987502193450928
58000,0.19404063415527345,0.545199990272522,0.5435999858379365,1.3006156706809997,1.298389093875885
60000,0.19376858520507811,0.5453999912738801,0.5431999850273133,1.3002516794204713,1.2978330731391907
62000,0.19298440551757812,0.5431999838352204,0.5455999839305877,1.3008423709869386,1.2981495904922484
64000,0.1929769744873047,0.5447999858856201,0.5435999846458435,1.301030809879303,1.2985193729400635
66000,0.1925492706298828,0.5443999832868576,0.5443999844789505,1.2996581888198853,1.2981890082359313
68000,0.19214157104492186,0.544199982881546,0.5453999835252762,1.300040922164917,1.297744734287262
70000,0.19165998840332032,0.5465999859571457,0.5445999854803085,1.2994096231460572,1.2977122902870177
72000,0.19145358276367186,0.5435999876260758,0.5437999874353409,1.2988228058815003,1.2980594873428344
74000,0.1910763702392578,0.5447999882698059,0.5447999858856201,1.2985959196090697,1.2978026914596557
76000,0.19093202209472657,0.5443999886512756,0.5449999839067459,1.2985704588890075,1.297477469444275
78000,0.1906161193847656,0.5441999900341034,0.5455999863147736,1.2987451696395873,1.297741539478302
80000,0.19023580932617187,0.5445999848842621,0.5451999861001968,1.2990715932846069,1.2976133131980896
82000,0.19014498901367188,0.5425999861955643,0.5451999866962433,1.299095206260681,1.297817919254303
84000,0.189817626953125,0.5437999856472016,0.5455999875068664,1.2986588382720947,1.2982951998710632
86000,0.18965805053710938,0.5433999913930893,0.5435999858379365,1.298986566066742,1.2979908299446106
88000,0.18938223266601562,0.545799983739853,0.5455999863147736,1.2989036345481872,1.2981570363044739
90000,0.18917750549316406,0.543799986243248,0.5447999864816666,1.2990257740020752,1.297841920852661
92000,0.18900144958496093,0.5435999864339829,0.5451999878883362,1.299587414264679,1.297874753475189
94000,0.18880015563964841,0.542999986410141,0.5453999853134155,1.2997283601760865,1.2979023694992065
96000,0.18880030822753907,0.5441999900341034,0.545199984908104,1.2994050002098083,1.2979452681541443
98000,0.18827928161621094,0.5433999907970428,0.5449999856948853,1.2996118974685669,1.2980276703834535
100000,0.18823681640625,0.5425999903678894,0.5459999889135361,1.2998405385017395,1.298219335079193
102000,0.1881897735595703,0.5445999896526337,0.5455999875068664,1.2990602588653564,1.2980808234214782
104000,0.18797718811035155,0.5455999863147736,0.5467999893426895,1.2988240265846251,1.2978165912628175
106000,0.18782960510253907,0.5453999865055085,0.546399986743927,1.2984414577484131,1.2979927229881287
108000,0.18772824096679686,0.547199986577034,0.5461999887228012,1.2990019869804383,1.2980273270606995
