step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,1.0,1.0,0.1762493225097656,0.9288333177566528,0.96199997762839,0.524691890925169,0.132114939391613
4000,1.0,1.0,0.037410962677001953,0.9559999813636144,0.972333304087321,0.22848616559058427,0.09753846808647117
6000,1.0,1.0,0.014319245910644532,0.9641666442155838,0.9751666347185771,0.17137855411080333,0.08699722533735137
8000,1.0,1.0,0.005150930786132813,0.9691666384538015,0.9759999682505925,0.14889591519798462,0.0856931790864716
10000,1.0,1.0,0.002049897050857544,0.9739999701579412,0.9769999663035075,0.1337348878267221,0.08575556541327387
12000,1.0,1.0,0.0009384408473968506,0.9739999691645305,0.9773332983255386,0.13285337645114245,0.0890359655895736
14000,1.0,1.0,0.0004545934796333313,0.9753333022197087,0.978333298365275,0.1232859562568289,0.09220864840511543
16000,1.0,1.0,0.00024255791902542116,0.9781666368246078,0.9789999653895696,0.11822636365735283,0.09501457700777488
18000,1.0,1.0,0.00013667676150798798,0.9778333018223445,0.9778332998355229,0.11538703116384567,0.09775838626179999
20000,1.0,1.0,8.447637856006622e-05,0.9798333028952281,0.9798332979281743,0.11294947501204054,0.10048248847209228
22000,1.0,1.0,5.506989061832428e-05,0.9796666353940964,0.9801666329304377,0.11597375344475343,0.10313369836949278
24000,1.0,1.0,3.947943449020385e-05,0.979333300391833,0.9803333014249802,0.11104628849134315,0.10312591223143196
26000,1.0,1.0,2.979045286774635e-05,0.9798333019018173,0.9803333004315694,0.11250660531028794,0.10548536132894999
28000,1.0,1.0,2.372984290122986e-05,0.9803333014249802,0.9806666324536005,0.11067744254687568,0.10479657300262867
30000,1.0,1.0,1.9852671772241593e-05,0.979499966899554,0.9803333004315694,0.11251074862084351,0.10699117123925438
32000,1.0,1.0,1.727745607495308e-05,0.9801666329304377,0.9798332989215851,0.11230057739934031,0.10708277190375763
34000,1.0,1.0,1.530560776591301e-05,0.9789999663829804,0.9799999674161275,0.11156625891841637,0.10783355019666488
36000,1.0,1.0,1.3741520047187806e-05,0.9791666338841121,0.9798333009084066,0.11128355671341221,0.10782628968930415
38000,1.0,1.0,1.2739229947328568e-05,0.9793333013852438,0.9798333009084066,0.1127362580630385,0.10829575116852842
40000,1.0,1.0,1.1926384270191192e-05,0.9789999673763911,0.9798332999149958,0.1130779124709079,0.10881778439700913
42000,1.0,1.0,1.115461103618145e-05,0.9796666334072749,0.9801666339238485,0.11408233385494289,0.10897927345698312
44000,1.0,1.0,1.0609865561127663e-05,0.979499966899554,0.9799999664227168,0.11254016724900187,0.10898839437916953
46000,1.0,1.0,1.013171710073948e-05,0.9791666338841121,0.9799999674161275,0.11318505786766764,0.1092694953957107
48000,1.0,1.0,9.72948856651783e-06,0.9803333024183909,0.9799999664227168,0.11198798327338105,0.10889699547551572
50000,1.0,1.0,9.321031160652639e-06,0.9804999679327011,0.9799999664227168,0.11264452700464365,0.10876282802152369
52000,1.0,1.0,9.076300263404846e-06,0.9806666354338328,0.9804999669392903,0.11185848878812976,0.10841009906580439
54000,1.0,1.0,8.769850060343742e-06,0.9799999674161275,0.980166631937027,0.11138439635396935,0.10870211375537717
56000,1.0,1.0,8.490166068077087e-06,0.9798333009084066,0.9799999664227168,0.11067372069422467,0.10911925600570006
58000,1.0,1.0,8.327347040176391e-06,0.9803333014249802,0.9803332994381587,0.1096067207972131,0.10881177416983216
60000,1.0,1.0,8.12952183187008e-06,0.980166631937027,0.980166631937027,0.11002373298591313,0.10890368234637814
62000,1.0,1.0,7.926400937139988e-06,0.9804999679327011,0.9804999649524688,0.11052598403669739,0.10865966659766854
64000,1.0,1.0,7.753130234777927e-06,0.9804999669392903,0.980166631937027,0.1104451289041511,0.10917464447265957
66000,1.0,1.0,7.676906324923039e-06,0.9799999684095383,0.9803332994381587,0.11100617628059505,0.10898945729325836
68000,1.0,1.0,7.517587020993232e-06,0.9799999684095383,0.980166631937027,0.11065235981125927,0.1084899956632095
70000,1.0,1.0,7.364958710968495e-06,0.9794999678929647,0.9798332989215851,0.11027336049301084,0.10831582718916859
72000,1.0,1.0,7.285662554204464e-06,0.9798332999149958,0.9803332994381587,0.11034389882018635,0.10849648566751663
74000,0.35956530421225447,1.0,6.94793276488781e-06,0.9799999684095383,0.979999965429306,0.10947408899131308,0.10929769325157394
76000,0.1292210702779106,1.0,7.073937915265561e-06,0.9796666304270426,0.9791666309038798,0.10885973785334499,0.1085172595558106
78000,0.04643964478261113,1.0,6.976282037794589e-06,0.980166631937027,0.979999965429306,0.10914204858903152,0.10921795613006301
80000,0.016689542989366316,1.0,6.857955269515514e-06,0.9803332984447479,0.9799999644358953,0.10917926874632637,0.10922935514293688
82000,0.005997910761328712,1.0,6.806890480220318e-06,0.9803332984447479,0.9796666304270426,0.10924985153202821,0.1090332428648253
84000,0.0021555373639520333,1.0,6.747933849692344e-06,0.9798332989215851,0.9798332979281743,0.10953474823230257,0.10902320012149479
86000,0.0007746599628241136,1.0,6.6884122788906095e-06,0.9794999649127324,0.9798332979281743,0.10955065690262321,0.10907882846853074
88000,0.0002783983558060071,1.0,6.6623719409108164e-06,0.9796666324138641,0.9801666329304377,0.10992266752388484,0.10908180474167845
90000,0.0001000511814666815,1.0,6.5964292734861375e-06,0.9796666324138641,0.979999965429306,0.10903739692779103,0.10879805015914219
92000,0.0001,0.35956530310823975,6.4618332311511035e-06,0.9799999664227168,0.9801666329304377,0.10956811948490212,0.10913189153798157
94000,0.0001,0.12922106996049207,6.469805538654327e-06,0.9796666324138641,0.9799999664227168,0.10949830617755651,0.10930388450991207
96000,0.0001,0.04643964469705207,6.433204002678394e-06,0.9798332999149958,0.9799999664227168,0.109490361190304,0.10948510276260398
98000,0.0001,0.016689542968865732,6.3863726332783694e-06,0.9796666334072749,0.9796666334072749,0.10929004621575586,0.10929004621575586
100000,0.0001,0.005997910757644,6.414377130568028e-06,0.9796666334072749,0.9796666334072749,0.10929004621575586,0.10929004621575586
102000,0.0001,0.0021555373639513633,6.420585885643959e-06,0.9796666334072749,0.9796666334072749,0.10929004621575586,0.10929004621575586
104000,0.0001,0.0007746599632995356,6.4453125e-06,0.9796666334072749,0.9796666334072749,0.10929004621575586,0.10929004621575586
106000,0.0001,0.0002783983561478078,6.381732411682606e-06,0.9796666334072749,0.9796666334072749,0.10929004621575586,0.10929004621575586
108000,0.0001,0.00010005118165095129,6.423882208764553e-06,0.9796666334072749,0.9796666334072749,0.10929004621575586,0.10929004621575586
