step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
1000,0.5488418960571289,0.3942,0.4678,1.7434438236236571,1.4942307769775391
2000,0.4612448501586914,0.4684,0.5096,1.519899822807312,1.3852065734863281
3000,0.4346454620361328,0.5148,0.5314,1.4085755493164063,1.3219186920166015
4000,0.4199778747558594,0.5252,0.5454,1.3566345602035523,1.2800541634559632
5000,0.4106890487670899,0.5248,0.5526,1.350357473754883,1.2570996441841125
