ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,max_source_ancestry,mean_gate_ancestry,mean_source_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,same_channel_pair_fraction,same_source_pair_fraction,same_spatial_location_pair_fraction,same_threshold_pair_fraction,source_ancestry_unique_fraction,source_covered_inputs,source_cross_gate_jaccard_mean,source_group_coverage_mean,source_group_coverage_min,source_group_usage_cv_mean,source_input_coverage,source_original_inputs,source_predecessor_jaccard_mean,source_predecessor_overlap_mean,spatial_manhattan_mean,spatial_manhattan_p50,spatial_manhattan_p90,std_gate_ancestry,std_source_ancestry,strategy,unused_outputs
49151232,0.03266802290454507,9216,1194648,149331,0,42642,24,0.04732079069606915,10,9.259114583333334,60450720,9216,682656,1.0,9.375146486663854e-05,2,2,2,1.9999062485351333,1.9996249941405335,9216,42666,1,9.375146486663854e-05,0.0,0.0,0.00968208012409905,1.0,0.3337552149252332,0.00037500585946655417,0.001218769043266301,0.33349739839684994,0.9958983734120845,3072,0.0004531427008867534,1.0,1.0,0.04080147032018283,1.0,3072,0.00037500585946655417,0.00037500585946655417,21.30558289973281,21.0,36.0,0.00968208012409905,0.019361436673757452,random,0
49151232,0.182797827757895,9216,1365312,170664,1,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.00016406506351661742,2,4,4,3.9993203018797168,3.997867154174284,9216,42666,1,0.0004921951905498523,0.0,0.0,0.02218001204788338,1.0,,,,,1.0,3072,0.0006607400958742808,1.0,1.0,0.040895814850235475,1.0,3072,0.00046094470226097276,0.0013828341067829185,,,,0.02606215898095193,0.04613346718381085,random,0
49151232,0.1824012608267367,9216,1365312,170664,2,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.00022879821782929643,2,8,8,7.997046828856701,7.990367036984953,9216,42666,2,0.001593774902732855,0.0,0.0,0.0404735780074556,1.0,,,,,1.0,3072,0.0012968140496559576,1.0,1.0,0.04090612997005692,1.0,3072,0.0007684271852461981,0.005367271363615056,,,,0.054693012862072427,0.0983910373758596,random,0
49151232,0.1846274989657104,9216,1365312,170664,3,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.0004709895020681127,2,16,16,15.987109173580837,15.960718136220878,9216,42666,4,0.006984484132564571,0.0,0.0,0.0892578692749247,1.0,,,,,1.0,3072,0.002671618019711732,1.0,1.0,0.04097078645981819,1.0,3072,0.0013423200808941212,0.020015937749027327,,,,0.1176846234297135,0.20032339182247133,random,0
49151232,0.18611837597563863,9216,1365312,170664,4,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.0009064580516779758,2,32,32,31.94630384849763,31.838466226034782,9216,42666,4,0.027914498664041627,0.0,0.0,0.17838960920330751,1.0,,,,,1.0,3072,0.005292788397124161,1.0,1.0,0.04090277141656366,1.0,3072,0.0026948506713415786,0.08297004640697511,,,,0.24341426961909918,0.4076654195661308,random,0
49151232,0.18602653918787837,9216,1365312,170664,5,42665,1,0.0,2,2.0,456014208,42666,682656,1.0,0.0017720845653608598,2,64,64,63.78188721698776,63.34549758589978,9216,42666,16,0.11072048000750012,0.0,0.0,0.3745950939045558,1.0,,,,,0.9999765621337834,3072,0.010448121886572976,1.0,1.0,0.04081766612589568,1.0,3072,0.005323265867801645,0.3314348661697839,,,,0.5092369135555661,0.825006730706282,random,0
49151232,0.18149058520793915,9216,1365312,170664,6,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.0034601424895266053,2,128,128,127.13029109829841,125.39113111142362,9216,42666,64,0.43348333567711994,0.0,1.0,0.8333693196184127,1.0,,,,,1.0,3072,0.020969929428407127,1.0,1.0,0.040429950843042614,1.0,3072,0.010470086456141163,1.2998640603759433,,,,1.0978976575717991,1.673880259559578,random,0
49152384,0.1908664251677692,9216,1365344,170668,7,42667,0,0.003423132262452907,3,2.0000468757324334,456019560,42666,682672,1.0,0.007000640702010905,2,256,255,252.5049335552066,245.6535495816439,9216,42667,66,1.7556659713595988,1.0,4.0,1.690725146531877,1.0,,,,,1.0,3072,0.04182198972087642,1.0,1.0,0.03966343251893936,1.0,3072,0.020976175084561694,5.12867086975883,,,,2.272202901979602,3.2971974821386474,random,0
49152384,0.18281375104561448,9216,1365344,170668,8,42666,1,0.0,2,2.0,456024896,42667,682672,1.0,0.013965518630421855,2,511,494,498.08022593573486,471.633252865212,9216,42667,255,6.929641174678323,7.0,11.0,3.3980357397834724,1.0,,,,,0.9999765626831041,3072,0.08337991109996529,1.0,1.0,0.038018415888297755,1.0,3072,0.041813671611086324,19.673846298075798,,,,4.597305617702031,6.252732106501097,random,0
49152384,0.1829526610672474,9216,1365344,170668,9,42666,1,0.0,2,2.0,456024896,42667,682672,1.0,0.027899430783814384,2,997,917,969.16694400825,870.7716033468489,9216,42667,260,26.99350786321982,27.0,34.0,6.5412995748851195,1.0,,,,,0.9999765626831041,3072,0.16541585199539677,1.0,1.0,0.034784866349244124,1.0,3072,0.08333782641315904,72.49490238357512,,,,8.976937894924196,10.882837473120542,random,0
