ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,max_source_ancestry,mean_gate_ancestry,mean_source_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,same_channel_pair_fraction,same_source_pair_fraction,same_spatial_location_pair_fraction,same_threshold_pair_fraction,source_ancestry_unique_fraction,source_covered_inputs,source_cross_gate_jaccard_mean,source_group_coverage_mean,source_group_coverage_min,source_group_usage_cv_mean,source_input_coverage,source_original_inputs,source_predecessor_jaccard_mean,source_predecessor_overlap_mean,spatial_manhattan_mean,spatial_manhattan_p50,spatial_manhattan_p90,std_gate_ancestry,std_source_ancestry,strategy,unused_outputs
49151232,0.028949694707989693,9216,1194648,149331,0,42648,18,0.04732079069606915,10,9.259114583333334,60450720,9216,682656,1.0,7.03135986499789e-05,2,2,2,1.99992968640135,1.9996953077391835,9216,42666,1,7.03135986499789e-05,0.0,0.0,0.008385025619986133,1.0,0.3346224159752496,0.0003046922608165753,0.0011250175783996624,0.3338724042563165,0.9957811840810012,3072,0.000460955506074456,1.0,1.0,0.04085360204120781,1.0,3072,0.0003046922608165753,0.0003046922608165753,21.389631087985748,21.0,36.0,0.008385025619986133,0.017452776955051413,random,0
49151232,0.17501835199072957,9216,1365312,170664,1,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.00012500195315551805,2,4,4,3.9994843669432334,3.9981015328364506,9216,42666,1,0.00037500585946655417,0.0,0.0,0.019361436673757452,1.0,,,,,1.0,3072,0.0008342959825439608,1.0,1.0,0.040903053764718526,1.0,3072,0.0004296942139720933,0.0012890826419162799,,,,0.022701699921311658,0.043530023960231805,random,0
49151232,0.17543365294113755,9216,1365312,170664,2,42665,1,0.0,2,2.0,456014208,42666,682656,1.0,0.0002622808838530959,2,8,8,7.997140580321568,7.990906107907936,9216,42666,2,0.0018281535648994515,0.0,0.0,0.0432629998020932,1.0,,,,,0.9999765621337834,3072,0.0014159035230170822,1.0,1.0,0.04092531638018425,1.0,3072,0.0007578243410053281,0.005296957764965078,,,,0.05383418179900562,0.09517388796889173,random,0
49151232,0.1757030887529254,9216,1365312,170664,3,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.00045581069347065694,2,16,16,15.987484179440303,15.960460319692496,9216,42666,4,0.006796981202831294,0.0,0.0,0.08524327132463984,1.0,,,,,1.0,3072,0.00260485430156168,1.0,1.0,0.04088612986069478,1.0,3072,0.0014290401858957618,0.02135189612337693,,,,0.1140852096000187,0.19939300845604202,random,0
49151232,0.17480246117338538,9216,1365312,170664,4,42665,1,0.0,2,2.0,456014208,42666,682656,1.0,0.0009388967725097178,2,32,32,31.94660854075845,31.83881779402803,9216,42666,16,0.028359818122158157,0.0,0.0,0.206971079166869,1.0,,,,,0.9999765621337834,3072,0.005373834200710234,1.0,1.0,0.04080952216895765,1.0,3072,0.002684504716520789,0.0821028453569587,,,,0.2618035381273582,0.41883395382629407,random,0
49151232,0.17575832037255168,9216,1365312,170664,5,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.0018204393600059733,2,64,64,63.7803871935499,63.3439741245957,9216,42666,32,0.11282988796699948,0.0,0.0,0.4196246735152312,1.0,,,,,1.0,3072,0.010519913903877623,1.0,1.0,0.04062239593321232,1.0,3072,0.005375133507776034,0.33366146346036657,,,,0.5585367877416275,0.8612807997555729,random,0
49151232,0.17354427371174097,9216,1365312,170664,6,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.003508345200909029,2,128,128,127.12023625369146,125.38274035531805,9216,42666,32,0.44053813340833453,0.0,1.0,0.8125781515293021,1.0,,,,,1.0,3072,0.020935361253217374,1.0,1.0,0.04026925374265559,1.0,3072,0.010505946946772435,1.3052078938733418,,,,1.122977648282143,1.7030793593691391,random,0
49152384,0.17475981218740344,9216,1365344,170668,7,42666,1,0.003423132262452907,3,2.0000468757324334,456019560,42666,682672,1.0,0.00702607416616874,2,256,256,252.4812384278248,245.64797150022267,9216,42667,128,1.759228443527785,1.0,4.0,1.78530782114096,1.0,,,,,0.9999765626831041,3072,0.04176223984074532,1.0,1.0,0.039470929332831355,1.0,3072,0.020941785202256893,5.117538144233248,,,,2.3756570642698223,3.3852646404391193,random,0
49152384,0.1765411291271448,9216,1365344,170668,8,42667,0,0.0,2,2.0,456024896,42667,682672,1.0,0.013982695564504873,2,511,493,498.02524199029693,471.61016710806945,9216,42667,132,6.937234865352615,7.0,11.0,3.5128774314570927,1.0,,,,,1.0,3072,0.0833732173662352,1.0,1.0,0.037910348797830014,1.0,3072,0.04183980746073862,19.68577589237584,,,,4.796317303467769,6.355402682820279,random,0
49152384,0.17727675382047892,9216,1365344,170668,9,42667,0,0.0,2,2.0,456024896,42667,682672,1.0,0.027812945095537635,2,997,912,969.1402723416223,870.7504628870087,9216,42667,261,26.91021163897157,26.0,34.0,6.4307219828078255,1.0,,,,,1.0,3072,0.16532487701283236,1.0,1.0,0.03472000049304528,1.0,3072,0.08331101704228815,72.46987132913024,,,,9.12411517997274,10.989581630233905,random,0
49152384,0.17660298803821206,9216,1365344,170668,10,42667,0,0.0,2,2.0,456024896,42667,682672,1.0,0.05561397730792773,2,1891,1555,1836.2455996437527,1494.457074554105,9216,42667,529,102.03494503949187,101.0,116.0,12.398602165889093,1.0,,,,,1.0,3072,0.32189488924418536,1.0,1.0,0.028945269690319884,1.0,3072,0.16537644414248123,247.04385121991234,,,,16.83784580448257,16.750426724821367,random,0
49155840,0.1754549420438707,9216,1365440,170680,11,42670,0,0.005928413701794339,3,2.000140623901376,456040952,42667,682720,1.0,0.11084903287127133,2,3401,2334,3306.1382704476214,2261.369955472229,9216,42670,1048,366.3533630185142,365.0,390.0,20.992681211737217,1.0,,,,,1.0,3072,0.5827823512624828,1.0,1.0,0.021381592507582082,1.0,3072,0.3217682686158985,727.5454886337005,,,,27.9766015111786,19.35379282025976,random,0
