channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_output_positions,strategy,structure,tree_depth,unused_channels
0.012955565587325782,58,56.888888888888886,56,2,2.7890625,2.0,7.0,0.06545885792002082,0,35,221,49152,9,1792,256,0.21484375,0.3828125,4662df54a1668f15f0414aa1421d7ffc7202705a2c9f50ec4076c10c377cdff7,1835008,1024,semantic_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,35.1328125,16.0,128.0,0.22134958673268557,1,1024,0,196608,256,7168,1024,,,e5d1d71eafc1a62d0dca50872c9ce59937f3d088be1c009232016650e9cceb1d,1835008,256,semantic_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,129.84814453125,64.0,512.0,1.1149447257630527,2,4096,0,786432,1024,28672,4096,,,98172d8d26f45b06c65f47af16577001ea0a949dbce76f25a680c573fe1d4140,1835008,64,semantic_channel_hybrid,conv_channel,3,0
0.0,4,4.0,4,2,32.129150390625,32.0,64.0,3.428391234949231,3,8192,0,6422528,4096,57344,8192,,,4e001d61d2ceecb3423972e9ec9226dae695aca8f02b110427b0957abc4fb7cd,917504,16,semantic_channel_hybrid,conv_channel,3,0
