step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.49098838806152345,0.4926,0.5196,1.4329232761383057,1.3359316621780395
4000,0.4132703399658203,0.5116,0.5582,1.3608708275794983,1.2406882984161376
6000,0.3921897888183594,0.5334,0.5736,1.3189200930595397,1.2041577593803405
8000,0.38129211425781245,0.5282,0.5832,1.3131594551086425,1.1793573026657105
10000,0.37319568634033207,0.5508,0.5888,1.2600701572418214,1.167617886543274
12000,0.3668247985839844,0.5358,0.5954,1.310782399559021,1.1491107827186584
14000,0.36285720825195317,0.5674,0.6006,1.2343637294769287,1.1408048063278198
16000,0.35909599304199225,0.5656,0.5968,1.229927622795105,1.137339219379425
18000,0.35702301025390626,0.5622,0.5992,1.2247268259048463,1.1343436380386354
20000,0.3538504409790039,0.5686,0.6038,1.2276581483840943,1.1281616764068603
