step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.49386550903320314,0.489,0.5298,1.4654503889083863,1.3360100128173829
4000,0.41195480346679686,0.5204,0.5582,1.3389497661590577,1.2426528803825378
6000,0.3912990951538086,0.5582,0.5796,1.2711333119392394,1.1991057083129883
8000,0.37900386810302733,0.5612,0.5824,1.2466281467437743,1.177325782585144
10000,0.37210063934326176,0.5598,0.5874,1.2391207200050354,1.160581593322754
12000,0.36628318786621095,0.5692,0.596,1.2095002294540405,1.1425385484695434
14000,0.36173297882080074,0.5846,0.5958,1.1998986827850342,1.1344682469367982
16000,0.35858726501464844,0.5712,0.5964,1.2151805229187012,1.1246253799438477
18000,0.3561086654663086,0.579,0.6,1.1980972576141358,1.1215209049224855
20000,0.35413322448730467,0.5768,0.6022,1.2065892433166503,1.1144608721733094
