ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
20971520,0.0,4096,983040,122880,0,40866,94,0.0,20,20.0,0,4096,655360,1.0,0.000341796875,2,2,1.999658203125,4096,40960,1,0.000341796875,0.0,0.0,0.018484589524688944,1.0,0.018484589524688944,random,0
10485760,0.0,4096,655360,81920,1,20480,0,0.0,1,1.0,0,40960,327680,1.0,0.0004231770833333333,2,4,3.998046875,4096,20480,1,0.00126953125,0.0,0.0,0.03560785784634163,1.0,0.044150994357255134,random,0
5242880,0.0,4096,307200,38400,2,10240,0,0.0,1,1.0,0,20480,163840,1.0,0.0006138392857142856,2,8,7.991796875,4096,10240,1,0.004296875,0.0,0.0,0.06540957013491508,1.0,0.09019885664593744,random,0
