ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,max_source_ancestry,mean_gate_ancestry,mean_source_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,same_channel_pair_fraction,same_source_pair_fraction,same_spatial_location_pair_fraction,same_threshold_pair_fraction,source_ancestry_unique_fraction,source_covered_inputs,source_cross_gate_jaccard_mean,source_group_coverage_mean,source_group_coverage_min,source_group_usage_cv_mean,source_input_coverage,source_original_inputs,source_predecessor_jaccard_mean,source_predecessor_overlap_mean,spatial_manhattan_mean,spatial_manhattan_p50,spatial_manhattan_p90,std_gate_ancestry,std_source_ancestry,strategy,unused_outputs
18432000,0.01372245600214228,9216,448000,56000,0,15997,3,0.14377760604489143,4,3.4722222222222223,29304832,9216,256000,1.0,6.25e-05,2,2,2,1.9999375,1.99975,9216,16000,1,6.25e-05,0.0,0.0,0.007905447093618425,1.0,0.3365,0.00025,0.0010625,0.3309375,0.9985,3072,0.00043752734545909113,1.0,1.0,0.12058863774284606,1.0,3072,0.00025,0.00025,21.442125,21.0,36.0,0.007905447093618423,0.015809411753762374,random,0
18432000,0.025289722019806504,9216,448000,56000,1,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.00016666666666666666,2,4,4,3.999375,3.9978125,9216,16000,1,0.0005,0.0,0.0,0.022355088906108163,1.0,,,,,1.0,3072,0.0006220626884418371,1.0,1.0,0.12080007153299992,1.0,3072,0.0005625,0.0016875,,,,0.02499218627891526,0.04671953385630041,random,0
18432000,0.025824592041317374,9216,448000,56000,2,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.0003571428571428571,2,8,8,7.9965,7.9899375,9216,16000,4,0.00225,0.0,0.0,0.05805116277905206,1.0,,,,,1.0,3072,0.00150812997240899,1.0,1.0,0.12081255961126429,1.0,3072,0.0008511904761904762,0.0056875,,,,0.06791722903652653,0.10588317191012933,random,0
18432000,0.023071662988513708,9216,448000,56000,3,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.0005839285714285714,2,16,16,15.9849375,15.95925,9216,16000,8,0.0080625,0.0,0.0,0.1214392691584975,1.0,,,,,1.0,3072,0.0026656477749211352,1.0,1.0,0.12059565325864059,1.0,3072,0.0014262362637362637,0.020625,,,,0.154387891668194,0.22436451925382497,random,0
18432000,0.023715110030025244,9216,448000,56000,4,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.000846519777265745,2,32,32,31.9440625,31.8354375,9216,16000,8,0.0258125,0.0,0.0,0.19110524546372348,1.0,,,,,1.0,3072,0.005409811291228522,1.0,1.0,0.12023221362901998,1.0,3072,0.0027051698940916127,0.0830625,,,,0.2890648648551913,0.4367283865215885,random,0
18432000,0.023754023015499115,9216,448000,56000,5,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.0019116573417094992,2,64,64,63.7708125,63.3304375,9216,16000,16,0.1173125,0.0,0.0,0.5092153545836476,1.0,,,,,1.0,3072,0.010710632420607418,1.0,1.0,0.11965989272481,1.0,3072,0.005503283591157657,0.3404375,,,,0.6532882899943562,0.9201894145195053,random,0
18432000,0.02387886302312836,9216,448000,56000,6,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.003623698751039735,2,128,128,127.089375,125.3456875,9216,16000,32,0.45225,0.0,1.0,0.9904392649223879,1.0,,,,,1.0,3072,0.02123146458400867,1.0,1.0,0.1184719308985042,1.0,3072,0.010609333748557909,1.3151875,,,,1.3433678235595046,1.838494670197265,random,0
18432000,0.023139928991440684,9216,448000,56000,7,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.007155216381623255,2,256,256,252.3906875,245.5388125,9216,16000,65,1.7880625,1.0,4.0,2.045518270779743,1.0,,,,,1.0,3072,0.04225022633245228,1.0,1.0,0.11601983095644772,1.0,3072,0.021103119949909235,5.1525625,,,,2.778138005453248,3.6125639911071126,random,0
18432000,0.023785638040862978,9216,448000,56000,8,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.014244867194002496,2,511,493,497.7701875,471.232125,9216,16000,254,7.0111875,6.0,11.0,5.2250538121481345,1.0,,,,,1.0,3072,0.08408790070112991,1.0,1.0,0.11130003627814372,1.0,3072,0.04231174401729733,19.8455,,,,6.4776152027458185,7.4850262514152215,random,0
18432000,0.02359306695871055,9216,448000,56000,9,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.028276582931372852,2,998,910,968.2343125,869.4900625,9216,16000,261,27.3060625,26.0,36.0,8.175497736902246,1.0,,,,,1.0,3072,0.16679547775591613,1.0,1.0,0.10207842764321143,1.0,3072,0.08403458434591257,72.9741875,,,,12.017691548394133,12.722682549136158,random,0
18432000,0.023771769017912447,9216,448000,56000,10,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.05664151103974308,2,1896,1553,1832.8900625,1490.391625,9216,16000,964,103.5785625,102.0,120.0,18.405976011436987,1.0,,,,,1.0,3072,0.3233015843224345,1.0,1.0,0.08516650491917224,1.0,3072,0.1669234618314361,248.5885,,,,23.74884157692947,20.14881212030563,random,0
18432000,0.02363072201842442,9216,448000,56000,11,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.11250854473150722,2,3402,2325,3295.286875,2252.38675,9216,16000,1078,370.49325,368.0,402.0,29.372118232049594,1.0,,,,,1.0,3072,0.5818220497520948,1.0,1.0,0.057798130979940035,1.0,3072,0.32344002291009,728.3965,,,,38.862634081265966,22.445635420666978,random,0
18432000,0.024036956019699574,9216,448000,56000,12,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.22142376242315948,2,5557,2905,5396.1374375,2847.610875,9216,16000,3252,1194.4363125,1193.0,1243.0,47.35019740088043,1.0,,,,,1.0,3072,0.8648131076332091,1.0,1.0,0.024337000971759448,1.0,3072,0.581965924000842,1657.162625,,,,55.60685365522486,16.00014317855859,random,0
18432000,0.023851174977608025,9216,448000,56000,13,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.41878698258237684,2,7758,3068,7606.826,3053.990125,9216,16000,5418,3185.448875,3186.0,3251.0,61.3983500285991,1.0,,,,,1.0,3072,0.988364731478572,1.0,1.0,0.00342178886403361,1.0,3072,0.8648463414668922,2641.231625,,,,51.76760544974048,4.705093249275194,random,0
18432000,0.02392175403656438,9216,448000,56000,14,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.7059983546489991,2,8992,3072,8917.73525,3071.858,9216,16000,6769,6295.91675,6300.0,6363.0,62.73297932058942,1.0,,,,,0.08175,3072,0.9999075463049774,1.0,1.0,6.94757941786796e-05,1.0,3072,0.9883667219502431,3036.12225,,,,22.62508635204516,0.37694296650819736,random,0
18432000,0.023480556963477284,9216,448000,56000,15,15999,1,0.0,2,2.0,64256000,16000,256000,1.0,0.9377302403222385,2,9215,3072,9204.309625,3071.9999375,9216,16000,8739,8631.160875,8633.0,8667.0,30.783554769298085,1.0,,,,,0.000125,3072,0.9999999593073525,1.0,1.0,1.1274537178028025e-06,1.0,3072,0.9999075927734375,3071.7160625,,,,3.6634522460890633,0.007905447093618425,random,0
18432000,0.024220779014285654,9216,448000,56000,16,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.9974679709350021,2,9216,3072,9215.9771875,3072.0,9216,16000,9209,9192.6420625,9193.0,9199.0,5.199946465694984,1.0,,,,,6.25e-05,3072,1.0,1.0,1.0,0.0,1.0,3072,0.9999999593098957,3071.999875,,,,0.1931115994541757,0.0,random,0
18432000,0.023924278968479484,9216,448000,56000,17,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,0.9999950493706597,2,9216,3072,9216.0,3072.0,9216,16000,9216,9215.954375,9216.0,9216.0,0.27302629795497724,1.0,,,,,6.25e-05,3072,1.0,1.0,1.0,0.0,1.0,3072,1.0,3072.0,,,,0.0,0.0,random,0
18432000,0.023976582975592464,9216,448000,56000,18,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,1.0,2,9216,3072,9216.0,3072.0,9216,16000,9216,9216.0,9216.0,9216.0,0.0,1.0,,,,,6.25e-05,3072,1.0,1.0,1.0,0.0,1.0,3072,1.0,3072.0,,,,0.0,0.0,random,0
18432000,0.023614809033460915,9216,448000,56000,19,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,1.0,2,9216,3072,9216.0,3072.0,9216,16000,9216,9216.0,9216.0,9216.0,0.0,1.0,,,,,6.25e-05,3072,1.0,1.0,1.0,0.0,1.0,3072,1.0,3072.0,,,,0.0,0.0,random,0
18432000,0.0239647559938021,9216,448000,56000,20,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,1.0,2,9216,3072,9216.0,3072.0,9216,16000,9216,9216.0,9216.0,9216.0,0.0,1.0,,,,,6.25e-05,3072,1.0,1.0,1.0,0.0,1.0,3072,1.0,3072.0,,,,0.0,0.0,random,0
18432000,0.024126034986693412,9216,448000,56000,21,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,1.0,2,9216,3072,9216.0,3072.0,9216,16000,9216,9216.0,9216.0,9216.0,0.0,1.0,,,,,6.25e-05,3072,1.0,1.0,1.0,0.0,1.0,3072,1.0,3072.0,,,,0.0,0.0,random,0
18432000,0.024036947987042367,9216,448000,56000,22,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,1.0,2,9216,3072,9216.0,3072.0,9216,16000,9216,9216.0,9216.0,9216.0,0.0,1.0,,,,,6.25e-05,3072,1.0,1.0,1.0,0.0,1.0,3072,1.0,3072.0,,,,0.0,0.0,random,0
18432000,0.023455117014236748,9216,448000,56000,23,16000,0,0.0,2,2.0,64256000,16000,256000,1.0,1.0,2,9216,3072,9216.0,3072.0,9216,16000,9216,9216.0,9216.0,9216.0,0.0,1.0,,,,,6.25e-05,3072,1.0,1.0,1.0,0.0,1.0,3072,1.0,3072.0,,,,0.0,0.0,random,0
