step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.3558975952148437,0.8531666447718939,0.8651666502157848,0.47171153003970784,0.3753219597041607
4000,0.18227979125976562,0.860333310564359,0.8761666476726532,0.41341128274798394,0.3387221266825994
6000,0.15038461303710937,0.8626666446526845,0.8788333137830099,0.39980585848291716,0.32838313430547716
8000,0.12993360900878906,0.8726666450500489,0.8824999799331029,0.36307850405573844,0.3238975964486599
10000,0.11532843017578125,0.8724999805291493,0.882166646917661,0.3663866795599461,0.3247269625465075
12000,0.10506273193359375,0.8731666485468547,0.8816666503747305,0.3621539421379566,0.32364882007241247
14000,0.09739954833984375,0.8739999800920486,0.882333317399025,0.3638414522012075,0.3250047030548255
16000,0.09115748291015625,0.8776666442553203,0.8811666508515675,0.35055970897277194,0.32486536304155983
18000,0.08711380920410157,0.8721666475137074,0.8796666483084361,0.36454720025261245,0.3286040623982747
20000,0.08354478149414063,0.8756666501363118,0.8778333127498626,0.3536843813955784,0.3285444791118304
22000,0.08046084594726562,0.8739999790986379,0.879999981323878,0.3557942430178324,0.3310282419125239
24000,0.078251220703125,0.8769999772310257,0.8811666468779246,0.35154574116071063,0.33230993151664734
26000,0.07595786590576172,0.8748333136240641,0.8788333137830099,0.3542328690489133,0.33339459051688514
28000,0.07404680328369141,0.8749999761581421,0.8784999827543895,0.3525254391133785,0.33546699658036233
30000,0.07269796600341796,0.8733333100875219,0.8771666467189789,0.3519587583839893,0.3367354668676853
32000,0.0714213638305664,0.8716666450103124,0.8764999806880951,0.35646933515866597,0.337446125348409
34000,0.07032389831542969,0.8716666479905446,0.8778333157300949,0.36034535864988965,0.3374231648941835
36000,0.06909486694335938,0.8693333119153976,0.8776666492223739,0.36701685016353924,0.33882818147540095
38000,0.06852713470458985,0.8724999795357387,0.8769999812046687,0.36279769738515216,0.3395281409223874
40000,0.06768524780273438,0.8714999824762344,0.8758333146572113,0.3632154881954193,0.3397127422193686
42000,0.06704672241210938,0.8739999781052271,0.8771666457255681,0.3556433133780956,0.33936459943652153
44000,0.06627816925048828,0.8728333115577698,0.8763333112001419,0.36299378201365473,0.33935799524188043
46000,0.06611146545410156,0.872833310564359,0.8774999777475992,0.3600674179693063,0.34032915780941647
48000,0.06558694610595703,0.8746666461229324,0.8773333112398783,0.3604991947611173,0.340098183353742
50000,0.0649744400024414,0.8728333145380021,0.8774999797344207,0.3617036131521066,0.3403420669337114
52000,0.0646472396850586,0.8729999780654907,0.8786666452884674,0.3615054994821548,0.3393326163291931
54000,0.06438051452636719,0.8736666470766068,0.8793333113193512,0.35143545592824615,0.33923767134547234
56000,0.06394146881103516,0.874999980131785,0.8783333122730255,0.3589405876894792,0.3394350931048393
58000,0.06344989013671874,0.874333315094312,0.8793333123127619,0.3603941299021244,0.3391999416053295
60000,0.06358797454833985,0.875333313147227,0.8791666448116302,0.35469003294905027,0.33988760883609453
62000,0.06315174865722656,0.8758333116769791,0.8796666473150253,0.3533154033124447,0.3397604758540789
64000,0.06285730590820313,0.8756666471560796,0.8808333138624828,0.3526329214374224,0.34031897063056626
66000,0.06291652221679687,0.8784999777873357,0.881166648864746,0.34994069834550223,0.33987837185462316
68000,0.06246064910888672,0.8761666436990102,0.8809999783833822,0.3516212219993273,0.33986444820960365
70000,0.062168710327148435,0.8778333137432734,0.881499981880188,0.34922138874729475,0.33978151306509974
72000,0.06197754821777344,0.8774999767541886,0.8813333143790563,0.3502351668973764,0.3393787659704685
74000,0.062162091064453126,0.8798333128293355,0.8828333149353663,0.3511929251253605,0.3405675048629443
76000,0.06171632995605469,0.8781666437784831,0.8834999799728394,0.3512192430595557,0.33966298078497253
78000,0.061749682617187496,0.8779999812444051,0.8819999814033508,0.3476843791703383,0.33985583757360777
80000,0.06149369659423828,0.8748333116372426,0.8826666474342346,0.3498244360089302,0.3397795396546523
82000,0.06136207122802735,0.8771666467189789,0.883833313981692,0.3507647402584553,0.3405426283677419
84000,0.06125971069335938,0.8764999757210413,0.8828333139419555,0.3501767945786317,0.3398419409990311
86000,0.061085147094726566,0.8781666457653046,0.8834999779860179,0.35013499557971955,0.3403599304457506
88000,0.06104126586914062,0.8786666472752889,0.8819999774297078,0.3525023346145948,0.3398163790504138
90000,0.06075070953369141,0.8796666493018468,0.8828333109617233,0.3504707229634126,0.34067702243725456
92000,0.06099401092529297,0.8778333137432734,0.8829999794562657,0.35396388322114947,0.3399863282839457
94000,0.06050331115722657,0.8776666482289632,0.8816666464010875,0.35239637494087217,0.34007192676266035
96000,0.06050623626708984,0.879833314816157,0.8823333124319712,0.34972541133562723,0.3402074322104454
98000,0.060630418395996095,0.8764999816815059,0.8819999774297078,0.3500254849592845,0.34035301158825554
100000,0.060261666870117185,0.875166650613149,0.8826666464408238,0.35623946065704026,0.34031445334355037
102000,0.0603128402709961,0.8753333151340484,0.8824999769528706,0.3541130411128203,0.3406753184894721
104000,0.06018772888183594,0.8748333126306533,0.880833312869072,0.3540750359495481,0.34106470371286074
106000,0.06020490417480469,0.8763333121935527,0.8806666443745296,0.35030655314524967,0.34121516793966294
108000,0.06005912017822266,0.8759999801715215,0.8806666463613511,0.3536700703203678,0.3408841259777546
