step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.4878516387939453,0.5068,0.527,1.399813129234314,1.3239072463989259
4000,0.40752750396728515,0.5418,0.5652,1.2738220956802369,1.222002375602722
6000,0.3866211700439453,0.5522,0.5792,1.2466352694511413,1.1836641406059265
8000,0.3750412750244141,0.5606,0.5898,1.2314281845092774,1.1565862259864808
10000,0.36656890869140624,0.5538,0.597,1.2248124938964844,1.1398175750732422
12000,0.3609938049316407,0.5536,0.6026,1.2449687602996826,1.1270160413742065
14000,0.3570576858520508,0.549,0.6046,1.2530269808769225,1.1191748015403749
16000,0.3531776809692383,0.5572,0.6012,1.241910204410553,1.1165981357574464
18000,0.35054290771484375,0.5558,0.6092,1.2455933811187745,1.1119270565986634
20000,0.34866828918457027,0.5698,0.6096,1.1990917345046996,1.1044146871566773
