ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
104000,0.06813724292442203,784,20000,2500,0,1000,0,0.19697715603592209,4,2.5510204081632653,201536,784,16000,1.0,0.0,2,2,2.0,784,1000,0,0.0,0.0,0.0,0.0,1.0,0.0,coverage_hybrid,0
104000,0.0675712930969894,784,20000,2500,1,1000,0,0.17748239349298847,3,2.0,224000,1000,16000,1.0,0.0,2,4,4.0,784,1000,0,0.0,0.0,0.0,0.0,1.0,0.0,coverage_hybrid,0
104000,0.06753178779035807,784,20000,2500,2,1000,0,0.18708286933869708,3,2.0,224000,1000,16000,1.0,0.0002857142857142857,2,8,7.998,784,1000,1,0.002,0.0,0.0,0.044676615807377355,1.0,0.044676615807377355,coverage_hybrid,0
104000,0.06751063698902726,784,20000,2500,3,1000,0,0.1857417562100671,3,2.0,224000,1000,16000,1.0,0.0004,2,16,15.99,784,1000,1,0.006,0.0,0.0,0.0772269383052313,1.0,0.09949874371066199,coverage_hybrid,0
104000,0.06699464470148087,784,20000,2500,4,1000,0,0.2085665361461421,3,2.0,224000,1000,16000,1.0,0.0011021505376344084,2,32,31.946,784,1000,2,0.034,0.0,0.0,0.19194790960049551,1.0,0.2590057914410409,coverage_hybrid,0
