ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
1342177280,0.0,32768,9830400,1228800,0,327573,107,0.0,20,20.0,0,32768,5242880,1.0,3.96728515625e-05,2,2,1.9999603271484374,32768,327680,1,3.96728515625e-05,0.0,0.0,0.006298513922136627,1.0,0.006298513922136627,random,0
671088640,0.0,32768,6225920,778240,1,163840,0,0.0,1,1.0,0,327680,2621440,1.0,6.306966145833333e-05,2,4,3.9997314453125,32768,163840,1,0.000189208984375,0.0,0.0,0.013754024296009944,1.0,0.016385437616366,random,0
335544320,0.0,32768,2949120,368640,2,81920,0,0.0,1,1.0,0,163840,1310720,1.0,6.801060267857143e-05,2,8,7.99898681640625,32768,81920,1,0.00047607421875,0.0,0.0,0.02181393068862743,1.0,0.031814415800944004,random,0
