channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,cross_channel_leaf_pair_fraction,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,raw_channel_ancestry_max,raw_channel_ancestry_mean,raw_channel_ancestry_min,raw_channel_coverage_fraction,raw_predecessor_jaccard_mean,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_offset_fanout_cv,spatial_output_positions,strategy,structure,tree_depth,unique_channel_spatial_leaves_mean,unique_channel_spatial_leaves_min,unique_spatial_offsets_mean,unique_spatial_offsets_min,unused_channels
0.008734640537108556,86,85.33333333333333,84,2,2.328125,2.0,4.0,0.06403371493797749,0.568359375,0,14,242,49152,6,1792,256,2,2.0,2,1.0,0.0,0.171875,0.6484375,4662df54a1668f15f0414aa1421d7ffc7202705a2c9f50ec4076c10c377cdff7,1835008,0.04375501331488252,1024,semantic_channel_hybrid,conv_channel,3,6.71484375,4,5.4375,3,0
0.0,8,8.0,8,2,35.1328125,16.0,128.0,0.22323081200011075,0.5751953125,1,1024,0,196608,256,7168,1024,4,3.37109375,2,1.0,0.23209635416666663,,,e5d1d71eafc1a62d0dca50872c9ce59937f3d088be1c009232016650e9cceb1d,1835008,0.00790163688119251,256,semantic_channel_hybrid,conv_channel,3,6.78125,4,5.521484375,3,0
0.0,8,8.0,8,2,129.84814453125,64.0,512.0,1.1281742089195177,0.5672607421875,2,4096,0,786432,1024,28672,4096,6,4.822265625,2,1.0,0.42510986328125,,,98172d8d26f45b06c65f47af16577001ea0a949dbce76f25a680c573fe1d4140,1835008,0.018940331108936195,64,semantic_channel_hybrid,conv_channel,3,6.779052734375,3,5.503173828125,3,0
0.0,4,4.0,4,2,32.129150390625,32.0,64.0,3.425926532014273,0.5736083984375,3,8192,0,6422528,4096,57344,8192,6,5.77001953125,3,1.0,0.6748433430989583,,,4e001d61d2ceecb3423972e9ec9226dae695aca8f02b110427b0957abc4fb7cd,917504,0.00839064147528482,16,semantic_channel_hybrid,conv_channel,3,6.7547607421875,3,5.489013671875,2,0
