ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
1342177280,10.76083173812367,32768,9830400,1228800,0,65536,262144,0.017129696835375546,21,20.0,2095841280,32768,5242880,1.0,0.0,2,2,2.0,32768,327680,0,0.0,0.0,0.0,0.0,1.0,0.0,semantic_multiscale_balanced,0
671088640,3.226272606058046,32768,6225920,778240,1,163840,0,0.0,1,1.0,2853437440,327680,2621440,1.0,2.0345052083333333e-06,2,4,3.999993896484375,32768,163840,1,6.103515625e-06,0.0,0.0,0.002470521882537577,1.0,0.002470521882537577,semantic_multiscale_balanced,0
335544320,1.9243225969839841,32768,2949120,368640,2,81920,0,0.0,1,1.0,1426718720,163840,1310720,1.0,1.6276041666666666e-05,2,8,7.9998779296875,32768,81920,2,0.00010986328125,0.0,0.0,0.011587289321037645,1.0,0.012102457347117821,semantic_multiscale_balanced,0
