step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.5012398147583007,0.4594,0.5198,1.552508122062683,1.3625486114501952
4000,0.42149116516113283,0.5158,0.552,1.4042453243255615,1.2627955207824706
6000,0.4007594680786133,0.5266,0.5658,1.3377451107025147,1.2241280324935913
8000,0.38876972198486326,0.5494,0.5774,1.2778340232849121,1.1899876558303832
10000,0.38132190704345703,0.549,0.5864,1.2817848512649537,1.1745341590881349
12000,0.3753935241699219,0.5572,0.5904,1.253705009365082,1.1606748733520509
14000,0.3712226867675781,0.5526,0.5922,1.2700201137542724,1.1532637838363649
16000,0.36786102294921874,0.5568,0.592,1.2484064810752868,1.1443337481498719
18000,0.36502250671386716,0.5606,0.5934,1.2357512569427491,1.1390968756675721
20000,0.36281330108642584,0.561,0.601,1.2442633941650392,1.137471559047699
