step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.5058313369750976,0.4666,0.5144,1.5006767732620239,1.3821310291290283
4000,0.4288560104370117,0.5144,0.543,1.378725227546692,1.2951441034317017
6000,0.4090054321289063,0.5244,0.555,1.3340760765075683,1.2539798991203308
8000,0.3976948928833008,0.5422,0.563,1.3037768750190735,1.231460519218445
10000,0.3906114196777344,0.5442,0.573,1.3077781367301942,1.2176664344787598
12000,0.3850749206542969,0.5502,0.573,1.2832817849159242,1.2083484166145324
14000,0.380431022644043,0.5516,0.576,1.29523951587677,1.1986689993858337
16000,0.3778628158569336,0.5532,0.5786,1.2893142977714538,1.1853530318260193
18000,0.37455665588378906,0.5542,0.5802,1.2767825466156006,1.1812985675811767
20000,0.37203136444091794,0.5474,0.5822,1.2807454517364503,1.175168487739563
