step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
500,1.0,1.0,0.02586946964263916,0.9650000003178915,0.9705000003178914,0.14780973895390828,0.09281956479946772
1000,1.0,1.0,0.0026021874547004697,0.9683333341280619,0.9745000007947286,0.11379290803273519,0.08087693681319555
1500,1.0,1.0,0.0007529441714286805,0.9730000007947286,0.9755000007947286,0.09612882244586944,0.08038777297735214
2000,1.0,1.0,0.0003360521793365478,0.9736666674613953,0.9746666669845581,0.09291835792859396,0.08098565830787023
2500,1.0,1.0,0.00020410611480474472,0.9750000007947286,0.9760000007947286,0.09451723210016887,0.08160317454735438
3000,1.0,1.0,0.00014179790765047072,0.9753333341280619,0.975833334128062,0.09613061636686325,0.08334903621673584
3500,1.0,1.0,0.00010864531248807907,0.9756666669845581,0.9761666669845581,0.09166376274824142,0.08395541528860728
4000,1.0,1.0,8.678686246275901e-05,0.9766666674613953,0.9765000003178914,0.09249539768695832,0.08468920316298803
4500,1.0,1.0,7.104951515793801e-05,0.9753333336512248,0.9760000003178915,0.09196601891517639,0.08590529757738113
5000,1.0,1.0,6.195256300270558e-05,0.9753333336512248,0.975833334128062,0.09160185476144155,0.08657473172744115
