ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
104000,0.023801324889063835,784,20000,2500,0,1000,0,0.22745549015137004,4,2.5510204081632653,201536,784,16000,1.0,0.0,2,2,2.0,784,1000,0,0.0,0.0,0.0,0.0,1.0,0.0,coverage_hybrid,0
104000,0.023019177373498678,784,20000,2500,1,1000,0,0.19364916731037085,3,2.0,224000,1000,16000,1.0,0.0,2,4,4.0,784,1000,0,0.0,0.0,0.0,0.0,1.0,0.0,coverage_hybrid,0
104000,0.02298371773213148,784,20000,2500,2,1000,0,0.19235384061671346,3,2.0,224000,1000,16000,1.0,0.0008571428571428571,2,8,7.994,784,1000,1,0.006,0.0,0.0,0.0772269383052313,1.0,0.0772269383052313,coverage_hybrid,0
104000,0.02279604598879814,784,20000,2500,3,1000,0,0.21908902300206645,3,2.0,224000,1000,16000,1.0,0.0035238095238095237,2,16,15.94,784,1000,2,0.051,0.0,0.0,0.2727618008446197,1.0,0.2870540018881465,coverage_hybrid,0
104000,0.022732929326593876,784,20000,2500,4,1000,0,0.23769728648009425,3,2.0,224000,1000,16000,1.0,0.007411006350383435,2,32,31.681,784,1000,4,0.224,0.0,1.0,0.5743030558860017,1.0,0.6627510844955292,coverage_hybrid,2
