channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_output_positions,strategy,structure,tree_depth,unused_channels
0.04419417382415922,11,10.666666666666666,10,2,2.25,2.0,4.0,0.0030757118947803974,0,14,18,6144,6,224,32,0.1875,0.5625,45938832ea4a715ec2d6e43c5a2d61dcbd17bdfd549923835340f04a85b4aaca,229376,1024,semantic_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,6.9375,6.0,16.0,0.04055524244904518,1,98,30,24576,32,896,128,,,7f9a8a5ec1e08a6ba4d1e3dd764747f39e378a193fd3206671b81d679dbb7289,229376,256,semantic_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,18.68359375,8.0,64.0,0.07807669416069984,2,455,57,98304,128,3584,512,,,b57f9830063fa8b95fd29d6d860069788077bcc06fcbee09f45506c7a2732b65,229376,64,semantic_channel_hybrid,conv_channel,3,0
0.0,4,4.0,4,2,32.763671875,32.0,64.0,0.21890788711607456,3,1024,0,196608,512,7168,1024,,,7a98ed4da7606564eb339e3f9c2da4f16a0992f9b5d62b38920b2faf76a44339,114688,16,semantic_channel_hybrid,conv_channel,3,0
