step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
1000,1.0,1.0,0.40799289550781254,0.8381666441758474,0.8486666480700175,1.0607511719067892,0.42189359019200007
2000,1.0,1.0,0.21368096923828125,0.8514999737342198,0.8679999818404516,0.8522874434789022,0.365371268739303
3000,1.0,1.0,0.18071121826171874,0.8569999794165294,0.8691666473944982,0.6848464831709862,0.35208312173684436
4000,1.0,1.0,0.1529442352294922,0.8673333118359248,0.8789999802907308,0.5804786389072736,0.33440159956614174
5000,1.0,1.0,0.13207340698242187,0.8706666479508082,0.8873333156108856,0.5436021685600281,0.3173662525912126
6000,1.0,1.0,0.1136025146484375,0.8679999788602193,0.8874999771515528,0.5282481255630652,0.3169198634723822
7000,1.0,1.0,0.0973366973876953,0.8719999760389328,0.8884999761978786,0.4940599655111631,0.3180932519336542
8000,1.0,1.0,0.08259873046875,0.8706666479508082,0.8888333131869633,0.47260117878516517,0.3261888695259889
9000,1.0,1.0,0.07094653930664063,0.8689999808867772,0.8884999811649322,0.4805867145458857,0.3260101574162642
10000,1.0,1.0,0.06176705474853515,0.8654999812444051,0.8866666446129481,0.4786545939743519,0.3348980538547039
11000,1.0,1.0,0.05318394470214844,0.8698333124319713,0.8899999807278315,0.44450555071234704,0.3362776639560858
12000,1.0,1.0,0.0469529296875,0.872333312034607,0.8871666461229324,0.43056562344233196,0.3403637756903966
13000,1.0,1.0,0.041490710449218746,0.8711666444937388,0.8871666510899862,0.4505500622093678,0.3486208279927572
14000,0.15892784716407624,1.0,0.03752661666870117,0.8763333151737849,0.8809999803702037,0.4336238717039426,0.3822276805837949
15000,0.010027669229976954,1.0,0.03305235443115234,0.8736666480700175,0.8811666448911031,0.4300796563426654,0.3821104298035304
16000,0.0006327031541679101,1.0,0.029877843475341795,0.8739999820788701,0.8804999768733979,0.42827731048067413,0.3880837435523669
17000,0.0001,0.39920870177675577,0.028196596527099608,0.8793333113193512,0.880166643857956,0.413715784996748,0.40547161996364595
18000,0.0001,0.025188366250564267,0.027782567596435544,0.8783333112796148,0.8788333127895991,0.40772295370697975,0.4077215234438578
19000,0.0001,0.0015892784690033275,0.02645787506103516,0.8783333112796148,0.8783333112796148,0.4077229551970959,0.4077229551970959
20000,0.0001,0.00010027669229960348,0.026554373931884766,0.8783333112796148,0.8783333112796148,0.4077229551970959,0.4077229551970959
