step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
1000,0.001,1.0,0.42943502197265626,0.930166647831599,0.9388333151737849,0.26302318995197616,0.21910898226002853
2000,0.001,1.0,0.10077708435058594,0.9498333156108856,0.9561666478713353,0.17482800123592218,0.15550699767967066
3000,0.001,1.0,0.0703957992553711,0.9593333105246226,0.961499975124995,0.1380070463133355,0.13137485397358736
4000,0.001,1.0,0.0543623291015625,0.9621666411558787,0.965833306312561,0.1234194055199623,0.11600323642293613
5000,0.001,1.0,0.04504278259277344,0.9644999752442042,0.9674999703963597,0.11691919450337689,0.10823853835463523
6000,0.001,1.0,0.037999326324462894,0.9639999737342199,0.9686666369438172,0.11222290135920047,0.10271603216727575
7000,0.001,1.0,0.03285930404663086,0.9664999733368556,0.9693333049615224,0.1078428235836327,0.09951645222802957
8000,0.001,1.0,0.02910915985107422,0.9656666427850723,0.9708333035310109,0.10588096408173442,0.09602810554206372
9000,0.001,1.0,0.026069114685058594,0.9664999743302664,0.9701666355133056,0.1044515059950451,0.09502337081357837
10000,0.001,1.0,0.023860475921630857,0.9659999728202819,0.9706666350364686,0.10002258631090323,0.09363336755583683
11000,0.001,1.0,0.022006056976318362,0.9701666375001271,0.9716666340827942,0.09727127011865377,0.09152598266179363
12000,0.001,1.0,0.020041948699951174,0.9688333044449489,0.9714999695618948,0.0983820532138149,0.09190171202644706
13000,0.001,1.0,0.019296302032470704,0.9691666374603908,0.9711666365464529,0.09758786633610725,0.09103346541523934
14000,0.001,1.0,0.017883594131469727,0.9711666375398635,0.9708333025376003,0.0974854770116508,0.09112852392718196
15000,0.001,1.0,0.01715633239746094,0.9709999700387318,0.9716666360696157,0.09654365601018071,0.09037402464697758
16000,0.001,1.0,0.016174641036987306,0.9686666379372278,0.9714999695618948,0.09607874440650145,0.08954213494434952
17000,0.001,1.0,0.015554026794433594,0.9686666379372278,0.9723333030939102,0.09679999289413294,0.08969862253094713
18000,0.001,1.0,0.01498571548461914,0.9691666384538015,0.9718333035707474,0.09436220082764825,0.08882663069913785
19000,0.001,1.0,0.014368889236450196,0.9678333053986231,0.9719999700784683,0.09368625435357293,0.08873359225690365
20000,0.001,1.0,0.014057204818725586,0.9676666388909022,0.9716666380564372,0.09358389958118399,0.08836438662062089
