step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.27349141845703123,0.9426666488250096,0.9533333132664362,0.1993478356550137,0.16921986378729342
4000,0.06883885803222656,0.9586666464805603,0.9628333101669947,0.14021470236281555,0.12725025449569027
6000,0.045601341247558595,0.9626666446526845,0.9661666413148244,0.1229863064053158,0.11444572595258554
8000,0.03411058044433594,0.9639999757210413,0.9664999723434449,0.11394918731724223,0.1072317613599201
10000,0.027935032653808596,0.966499975323677,0.9674999743700028,0.109365788474679,0.10433556741724412
12000,0.023397015380859372,0.9664999743302664,0.9674999743700028,0.10933588656286398,0.10298918560147285
14000,0.02055121536254883,0.9643333107233047,0.967499973376592,0.10886819502338767,0.10187634034082294
16000,0.018496380615234374,0.9654999752839406,0.9673333068688711,0.10842920473466316,0.10096178880582253
18000,0.017185005569458008,0.966666641831398,0.9676666408777237,0.10669437345738213,0.10028434656560421
20000,0.016009807205200195,0.9653333117564519,0.9674999743700028,0.10628123745943109,0.09968746264154713
22000,0.015084133529663087,0.9658333082993825,0.9673333078622818,0.10619540046900511,0.09975172697256009
24000,0.014405512619018556,0.9656666407982508,0.9678333073854446,0.10368043597166737,0.09871008495489757
26000,0.013859677505493164,0.9656666437784831,0.9684999734163284,0.105707003424565,0.09915291921546061
28000,0.013373095321655273,0.966499975323677,0.9676666408777237,0.10360807394608855,0.09865191128725807
30000,0.012986729049682618,0.9654999762773514,0.9681666404008865,0.1035484252187113,0.09830326093360782
32000,0.012673317718505859,0.9671666403611501,0.9689999719460806,0.10143066483239332,0.09763123154019317
34000,0.012373067092895507,0.9681666394074758,0.9693333059549332,0.10059610748042663,0.0971534381310145
36000,0.012112451934814453,0.9679999738931656,0.969166640440623,0.10102935377508401,0.09704002573465308
38000,0.011918054580688476,0.9684999724229176,0.9693333059549332,0.10129083801681797,0.09732695225005349
40000,0.011745942306518554,0.9691666384538015,0.9694999724626541,0.10120094272618492,0.09715841701254249
42000,0.011539185333251952,0.9694999704758326,0.9701666404803594,0.10014960831031203,0.0967907704723378
44000,0.011426140594482423,0.9681666394074758,0.969166640440623,0.10010656745483477,0.09673142063741882
46000,0.011272311401367188,0.9699999729792277,0.9696666399637858,0.09831720143556595,0.09622402340173722
48000,0.01115240821838379,0.969333306948344,0.969333306948344,0.0985313688715299,0.09625706169754267
50000,0.011017332458496095,0.9698333064715068,0.9699999729792277,0.09807122508063912,0.09630769953752558
52000,0.010972699356079101,0.9688333054383595,0.968999973932902,0.0979306294893225,0.0960134488530457
54000,0.010874238967895508,0.9691666394472123,0.9683333059151967,0.0978306214014689,0.09629426148409645
56000,0.010775215530395508,0.9701666394869487,0.969333306948344,0.09863646558175485,0.09609094513580203
58000,0.010695356369018555,0.9691666394472123,0.9688333064317703,0.0990183621024092,0.09594604196026921
60000,0.010651572418212891,0.9686666399240493,0.969333306948344,0.09910970975955327,0.09556075613945722
62000,0.010582788848876954,0.9683333059151967,0.9688333064317703,0.09954703574379285,0.09580572570363681
64000,0.010530004119873046,0.9679999738931656,0.9688333064317703,0.09875332411999503,0.09589258475850025
66000,0.010503261566162108,0.9691666394472123,0.9683333059151967,0.09802358367790778,0.09591880148897568
68000,0.010430394744873046,0.968833307425181,0.969833305478096,0.09949650686855117,0.09597682959089676
70000,0.01039757308959961,0.9683333069086075,0.9694999724626541,0.09947936420018474,0.09627021808798114
72000,0.010344905090332032,0.9686666399240493,0.9693333059549332,0.09896580524121722,0.09615716338157654
74000,0.010304011917114258,0.9679999738931656,0.9689999729394912,0.0988274310560276,0.09601865140721202
76000,0.010256333541870118,0.9704999715089798,0.9691666394472123,0.09805755172856152,0.09589658066009482
78000,0.010258791732788087,0.9694999724626541,0.969999971985817,0.09816185866172115,0.09593422816445431
80000,0.01016176414489746,0.9711666385332743,0.9694999724626541,0.09688602409635981,0.09578081058959166
82000,0.010209682846069337,0.9706666390101115,0.9694999724626541,0.09767172407979767,0.09570998282482227
84000,0.01008372573852539,0.9703333050012588,0.9696666389703751,0.09762533543010553,0.09602887068564693
86000,0.010156891250610351,0.9713333040475846,0.9701666384935379,0.09699199319196244,0.09548149574548007
88000,0.01005630340576172,0.9708333045244217,0.969833305478096,0.09655356723815203,0.09549626388276616
90000,0.010018457794189453,0.9709999710321426,0.9701666384935379,0.09661070018385848,0.09566015045469006
92000,0.010025635528564452,0.969833305478096,0.969833305478096,0.09744633343070745,0.09578124061226845
94000,0.010010612869262695,0.9711666375398635,0.9708333055178324,0.09619902224900821,0.09544761429230372
96000,0.009979828262329103,0.9716666370630265,0.9708333055178324,0.09591360671135286,0.09559665738294522
98000,0.009900923538208008,0.9709999710321426,0.9713333050409952,0.09598529211555919,0.09550520762180288
100000,0.009967191696166992,0.9713333030541738,0.9703333050012588,0.09636254453410704,0.09595938908557097
102000,0.009890402984619141,0.9714999695618948,0.9708333055178324,0.09686915188406904,0.09588484267393747
104000,0.009927446365356444,0.97066663702329,0.9708333045244217,0.09699008620033661,0.09555533680443963
106000,0.009858380126953125,0.9714999695618948,0.9706666380167007,0.09602844451243679,0.0956167713428537
108000,0.009835527420043944,0.9711666375398635,0.9708333045244217,0.09616549654553334,0.09553551177183787
