step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.7651358642578124,0.5177999848127365,0.5373999804258347,1.6485163807868957,1.3407321906089782
4000,0.5359794921875,0.5573999893665313,0.5745999854803086,1.3007391214370727,1.2322612452507018
6000,0.41883615112304684,0.5765999871492385,0.5851999866962433,1.2203746342658996,1.1961916613578796
8000,0.3452295837402344,0.5803999865055084,0.5825999873876572,1.1945167779922485,1.1766212713718414
10000,0.29896060180664064,0.5855999851226806,0.5855999845266342,1.1841658008098603,1.1720275890827179
12000,0.2698890075683594,0.5855999886989594,0.5871999889612198,1.178760254383087,1.1722863042354583
14000,0.2502057189941406,0.5827999824285507,0.587999992966652,1.176584666967392,1.1693962848186492
16000,0.23675956726074218,0.5903999841213227,0.5913999843597412,1.1729534423351289,1.1663240146636964
18000,0.2275739440917969,0.5885999882221222,0.593999987244606,1.1736348462104798,1.167516095638275
20000,0.21986271667480467,0.5905999875068665,0.5945999878644943,1.1712179911136626,1.1663118195533753
22000,0.21453587341308594,0.5859999853372574,0.5891999882459641,1.1729184710979461,1.1686626362800598
24000,0.20973219299316403,0.5913999873399735,0.5923999851942062,1.1700961983203888,1.167095444202423
26000,0.20631517028808594,0.5933999878168106,0.5937999880313873,1.1681248986721038,1.166961100101471
28000,0.20335800170898435,0.5917999905347824,0.5929999870061874,1.1721635663509369,1.1681613993644715
30000,0.20066055297851562,0.5905999886989594,0.5907999867200852,1.172244005203247,1.1686529505252838
32000,0.1989936981201172,0.5923999881744385,0.5911999887228012,1.1711246526241303,1.1684506905078889
34000,0.19695086669921877,0.5933999866247177,0.5929999870061874,1.170274453163147,1.1676120936870575
36000,0.19551898193359377,0.5931999850273132,0.5941999876499175,1.1710202729701995,1.1682993149757386
38000,0.19392605590820314,0.5925999903678894,0.5927999889850617,1.170477398633957,1.1671756637096404
40000,0.19307452392578126,0.5921999931335449,0.59339998960495,1.1707368052005769,1.167798743247986
42000,0.19165599060058594,0.5903999865055084,0.593599990606308,1.1702666771411896,1.1674970018863677
44000,0.19105274963378907,0.5907999867200852,0.5921999835968017,1.169214173555374,1.1680410563945771
46000,0.1899763488769531,0.5887999856472015,0.5939999854564667,1.1682506370544434,1.1672271013259887
48000,0.18917324829101562,0.5893999850749969,0.5933999872207641,1.1688684153556823,1.1672767078876496
50000,0.18852105712890624,0.5887999868392945,0.5919999873638153,1.168495237827301,1.1681061279773712
52000,0.18797355651855469,0.5903999853134155,0.5917999851703644,1.1691199493408204,1.1678087246417999
54000,0.1872933349609375,0.5897999900579453,0.5925999891757965,1.1691540551185609,1.1676580655574798
56000,0.18662777709960937,0.5901999861001969,0.5919999885559082,1.1683899307250976,1.1675213658809662
58000,0.1865435333251953,0.5909999907016754,0.5937999868392945,1.1686083674430847,1.168022048473358
60000,0.18579771423339844,0.5931999862194062,0.59339998960495,1.1684266412258149,1.1676987791061402
62000,0.18554991149902345,0.5903999876976013,0.5925999867916107,1.1684180474281312,1.168053562641144
64000,0.18503179931640626,0.5929999887943268,0.5937999880313873,1.1686442625522613,1.1683386278152466
66000,0.18478765869140626,0.5905999863147735,0.5917999851703644,1.1693359231948852,1.1686952352523803
68000,0.18435585021972656,0.5909999865293503,0.5911999851465225,1.1700651395320891,1.1689177393913268
70000,0.1841257781982422,0.5917999887466431,0.593199987411499,1.1699892616271972,1.1689573740959167
72000,0.18370501708984377,0.5931999838352203,0.5911999869346619,1.1698308742046357,1.168912297487259
74000,0.1832919158935547,0.5933999854326248,0.5915999859571457,1.1698470199108124,1.1690040373802184
76000,0.18346705627441406,0.5911999851465225,0.5901999872922897,1.1703535437583923,1.1695713770389558
78000,0.18290653991699218,0.5895999872684479,0.5911999875307083,1.1705409574508667,1.1694403529167174
80000,0.18279400634765625,0.5929999870061874,0.591999985575676,1.1703390204906463,1.1697794699668884
82000,0.182378662109375,0.5911999863386154,0.5917999869585038,1.1694221794605255,1.1695463275909423
84000,0.18237394714355468,0.5905999857187271,0.5913999885320663,1.169694128036499,1.1698675704002381
86000,0.18216934204101562,0.5925999838113785,0.5901999872922897,1.1697966969013214,1.169480938911438
88000,0.1817473449707031,0.5913999837636947,0.590199984908104,1.1704217636585235,1.1696240508556366
90000,0.1817383270263672,0.590999984741211,0.5915999853610993,1.1706011092662811,1.169821128845215
92000,0.18138728332519533,0.5931999903917312,0.5907999831438064,1.1705305409431457,1.1696782660484315
94000,0.18149575805664062,0.5925999838113785,0.5913999837636947,1.1710896480083466,1.1701858198642732
96000,0.18117018127441406,0.5933999800682068,0.5921999818086624,1.1710867667198182,1.1700357007980347
98000,0.18105984497070313,0.5941999840736389,0.593399983048439,1.1709888505935668,1.1699788999557494
100000,0.18100071716308594,0.5943999820947647,0.5923999840021134,1.1706698906421662,1.170162776708603
102000,0.18073597717285156,0.5943999856710434,0.5941999834775925,1.1702420175075532,1.1697929608821869
104000,0.18055508422851563,0.5911999851465225,0.5917999821901322,1.1705630791187287,1.1701107406616211
106000,0.18042823791503906,0.5923999828100205,0.5941999816894531,1.170858360528946,1.1697809779644013
108000,0.18042654418945311,0.5923999816179275,0.593399983048439,1.1707766473293304,1.1698658049106598
