channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,raw_channel_ancestry_max,raw_channel_ancestry_mean,raw_channel_ancestry_min,raw_channel_coverage_fraction,raw_predecessor_jaccard_mean,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_output_positions,strategy,structure,tree_depth,unused_channels
0.04419417382415923,8,7.111111111111111,7,2,3.34375,3.0,6.0,0.041111848782747984,0,32,0,9368,9,224,32,2,2.0,2,1.0,0.0,0.28125,0.21875,65b6211c94b676640e8327e4b40ce2b168de7d9cc958b9c7000170b722633a71,229376,1024,ancestry_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,10.046875,8.5,21.299999999999997,0.020640949718654156,1,128,0,36608,32,896,128,4,3.703125,3,1.0,0.09895833333333333,,,0256ec2e36d66cd5f9dab70c116e13b30adea88ead52beb254a1133f6d33525f,229376,256,ancestry_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,39.34375,34.0,78.0,0.09528175089508295,2,512,0,146432,128,3584,512,8,6.025390625,4,1.0,0.2506277901785714,,,95b23e05062276fc8f6e7e34d2078482abe3e3f305dd0ef5092153467322aa2b,229376,64,ancestry_channel_hybrid,conv_channel,3,0
0.0,4,4.0,4,2,157.08203125,129.0,329.0,0.20408975798636675,3,1024,0,348160,512,7168,1024,9,8.138671875,5,1.0,0.4889617435515873,,,eca79c40cbc85da6b65cc480c3107ec8039647d142030fc28097fa4584c7c7bb,114688,16,ancestry_channel_hybrid,conv_channel,3,0
