step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.49222431182861326,0.4934,0.5342,1.433511713027954,1.3305404632568358
4000,0.4131797409057617,0.5262,0.5624,1.3715461624145509,1.2358665897369385
6000,0.3924929809570313,0.5268,0.5828,1.3458313648223876,1.196690269088745
8000,0.38071964263916014,0.5502,0.5838,1.280692871284485,1.1755491485595704
10000,0.3730465316772461,0.5608,0.5896,1.270031398010254,1.1587719860076904
12000,0.36684375762939453,0.573,0.5964,1.2331267099380494,1.1448388946533203
14000,0.3631186676025391,0.5678,0.6004,1.2434394382476808,1.1398895843505858
16000,0.3600539016723633,0.5672,0.6014,1.2327661211013794,1.1324639972686767
18000,0.3570085906982422,0.572,0.6036,1.2172276378631592,1.1253181797027587
20000,0.35468933105468753,0.5722,0.6064,1.2192584930419923,1.1207992568969727
