channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,raw_channel_ancestry_max,raw_channel_ancestry_mean,raw_channel_ancestry_min,raw_channel_coverage_fraction,raw_predecessor_jaccard_mean,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_output_positions,strategy,structure,tree_depth,unused_channels
0.04419417382415923,8,7.111111111111111,7,2,3.28125,3.0,6.0,0.041119000874459743,0,32,0,9368,9,224,32,2,2.0,2,1.0,0.0,0.28125,0.21875,8f2b4301a0a3f545769792e03dcc56bb31d6a81f7c6c4a944785997e76c76b91,229376,1024,ancestry_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,10.640625,10.0,21.0,0.021434755995869637,1,128,0,36608,32,896,128,4,3.7109375,3,1.0,0.09635416666666666,,,60da4b757b4af1d89459670cdf42e454cd6f1e721e66425fe596e6abeefeb7ea,229376,256,ancestry_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,41.4921875,36.0,85.0,0.0987164550460875,2,512,0,146432,128,3584,512,8,6.0625,3,1.0,0.24420572916666666,,,37403920726b9923b547818faa0b89f3303c8ecf9f0653a6dee6c826ff55e5e5,229376,64,ancestry_channel_hybrid,conv_channel,3,0
0.0,4,4.0,4,2,154.109375,130.5,318.70000000000005,0.2076129070483148,3,1024,0,348160,512,7168,1024,9,8.205078125,6,1.0,0.4846947079613095,,,72a452ee065a2822d209ed76a5c75f908552c43f92b728365d16adb0f3b82c5b,114688,16,ancestry_channel_hybrid,conv_channel,3,0
