step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.001,1.0,0.7987886962890625,0.4573999851942062,0.49179998695850374,1.9745710515975952,1.4521657967567443
4000,0.001,1.0,0.5884041137695312,0.48259998559951783,0.5113999861478805,1.6066074895858764,1.3868029356002807
6000,0.001,1.0,0.47188232421875,0.4851999884843826,0.5155999892950058,1.5278376317024231,1.3778020811080933
8000,0.001,1.0,0.3973943176269531,0.49019998729228975,0.5125999873876572,1.500844190120697,1.3865611624717713
10000,0.001,1.0,0.35027975463867184,0.4959999871253967,0.5087999844551087,1.4929962491989135,1.399867398738861
12000,0.001,1.0,0.31918853759765625,0.4959999895095825,0.5133999890089035,1.494630446434021,1.404466485977173
14000,0.001,1.0,0.29851361083984373,0.49579998791217805,0.5101999872922898,1.4829641914367675,1.4119730973243714
16000,0.001,1.0,0.28342626953125,0.4943999898433685,0.5051999866962433,1.479252278804779,1.4205137777328491
18000,0.001,1.0,0.27253970336914063,0.49479998767375943,0.5089999854564666,1.4779101777076722,1.4237184238433838
20000,0.001,1.0,0.2636844177246094,0.4953999900817871,0.5037999898195267,1.483330340385437,1.426539478302002
22000,0.001,1.0,0.2570084228515625,0.49419998824596406,0.505199983716011,1.4755368065834045,1.4273969268798827
24000,0.001,1.0,0.251499755859375,0.49619998812675475,0.5075999861955642,1.469300856590271,1.4314453792572022
26000,0.001,1.0,0.24721148681640626,0.4969999861717224,0.504599984884262,1.4732330679893493,1.4335109782218933
28000,0.001,1.0,0.24340611267089843,0.5001999878883362,0.5051999872922898,1.4670874714851379,1.4342284631729125
30000,0.001,1.0,0.24007701110839844,0.49419998586177827,0.49999998569488524,1.4739983534812928,1.4371527910232544
32000,0.001,1.0,0.2373108673095703,0.5017999887466431,0.5043999862670898,1.468290340900421,1.4366909623146058
34000,0.001,1.0,0.23493533325195312,0.500999988913536,0.505399985909462,1.4618935751914979,1.4363642239570618
36000,0.001,1.0,0.23287538146972656,0.4985999882221222,0.5037999880313874,1.4647464752197266,1.4388428330421448
38000,0.001,1.0,0.2307521209716797,0.4987999874353409,0.5055999886989594,1.4620408391952515,1.440710928440094
40000,0.001,1.0,0.22958880615234376,0.49699999153614044,0.5047999876737594,1.4648274564743042,1.440913095474243
42000,0.001,1.0,0.22791314697265624,0.4959999841451645,0.5067999857664108,1.468531732559204,1.4414136910438538
44000,0.001,1.0,0.22669508361816407,0.49519998908042906,0.5041999888420104,1.4679491114616394,1.4438372921943665
46000,0.001,1.0,0.22540484619140624,0.49439998626708986,0.5061999869346618,1.466049563884735,1.4440357136726378
48000,0.001,1.0,0.22452655029296878,0.4941999900341034,0.5053999871015549,1.4690775179862976,1.4454780340194702
50000,0.001,1.0,0.22351702880859373,0.4953999900817871,0.5067999875545501,1.4673183870315551,1.4443184661865234
52000,0.001,1.0,0.22243142700195312,0.49459998846054076,0.5023999869823456,1.4674610424041747,1.445405821800232
54000,0.001,1.0,0.2221107177734375,0.49579999029636385,0.5021999871730805,1.4661624383926393,1.4450452733039856
56000,0.001,1.0,0.22086222839355468,0.4919999849796295,0.5005999851226807,1.468862075805664,1.447495801448822
58000,0.001,1.0,0.22070806884765623,0.4943999868631363,0.5011999875307083,1.469837794303894,1.4471859788894654
60000,0.001,1.0,0.2196841583251953,0.4955999892950058,0.5051999861001968,1.470568013191223,1.4468803477287293
62000,0.001,1.0,0.21933628845214842,0.5003999900817871,0.5015999859571457,1.472491991519928,1.4467024540901183
64000,0.001,1.0,0.21895164489746094,0.4991999888420105,0.5013999855518341,1.471619656085968,1.446055953502655
66000,0.001,1.0,0.21819239807128907,0.49799998819828034,0.5025999891757965,1.4739993190765381,1.4472420406341553
68000,0.001,1.0,0.21792820739746094,0.4975999861955643,0.5023999863862991,1.4756737089157104,1.4478399872779846
70000,0.001,1.0,0.21730093383789062,0.49779999136924746,0.5011999887228012,1.4758390307426452,1.4480405735969544
72000,0.001,1.0,0.21712503051757814,0.4967999917268753,0.5013999885320664,1.4731475710868835,1.4477407550811767
74000,0.001,1.0,0.21645690917968752,0.4981999897956848,0.50059998691082,1.4758832740783692,1.4481244778633118
76000,0.001,1.0,0.21632327270507812,0.4923999911546707,0.5005999875068664,1.4770187544822693,1.4485390639305116
78000,0.001,1.0,0.21585197448730467,0.4945999872684479,0.5015999901294709,1.4765516924858093,1.4477946114540101
80000,0.001,1.0,0.21548902893066407,0.4957999873161316,0.5001999908685684,1.4782732629776,1.448711988925934
82000,0.001,1.0,0.21535830688476565,0.4999999874830246,0.502399987578392,1.4739723014831543,1.4469954919815065
84000,0.001,1.0,0.21499501037597657,0.49979998767375944,0.5025999879837036,1.4741448044776917,1.4475814628601074
86000,0.001,1.0,0.21475189208984374,0.5001999908685684,0.504199989438057,1.47441166639328,1.4484239172935487
88000,0.001,1.0,0.2144249725341797,0.5021999877691269,0.5029999876022339,1.4712560725212098,1.448134150505066
90000,0.001,1.0,0.21424324035644532,0.4973999863862991,0.5021999901533127,1.4725067114830017,1.448969955444336
92000,0.001,1.0,0.21377479553222656,0.4973999863862991,0.5017999893426895,1.4739562678337097,1.4491832637786866
94000,0.001,1.0,0.21392672729492185,0.49819998919963837,0.5017999881505966,1.4733284831047058,1.4502873754501342
96000,0.001,1.0,0.21344775390625,0.4993999868631363,0.5037999886274338,1.4743443465232848,1.449865427017212
98000,0.001,1.0,0.21337094116210936,0.49339998960494996,0.5017999893426895,1.4769845366477967,1.4499846124649047
100000,0.001,1.0,0.21315496826171876,0.49739998698234555,0.5047999894618989,1.4752960968017579,1.4498849248886108
102000,0.001,1.0,0.21273840332031252,0.496599987745285,0.5025999879837036,1.4739027118682861,1.4504064440727233
104000,0.001,1.0,0.21294586181640623,0.49479998886585236,0.5043999910354614,1.4769886565208434,1.4510884690284729
106000,0.001,1.0,0.21247268676757813,0.5001999872922898,0.5017999887466431,1.4737592363357543,1.4512327742576598
108000,0.001,1.0,0.21260510253906248,0.5003999847173691,0.502799989581108,1.4747992181777954,1.4506405329704284
