step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
1000,0.5033079147338868,0.3552,0.5468,2.1331113655090332,1.2912564865112304
2000,0.38803024291992183,0.4684,0.6196,1.7190369052886962,1.1022621595382691
3000,0.3457705307006836,0.5004,0.6436,1.5564423610687257,1.0104029976844788
4000,0.3228861618041992,0.5536,0.6628,1.3601997550964355,0.9549040702819824
5000,0.3067133331298828,0.5844,0.6694,1.268590611743927,0.9326474342346192
