step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
1000,0.001,1.0,0.48612630615234376,0.8254999796549479,0.8414999822775523,0.6319542701045672,0.45423328777154287
2000,0.001,1.0,0.23501444091796875,0.8394999772310257,0.8601666460434596,0.5363991712530454,0.392914250989755
3000,0.001,1.0,0.20269958496093748,0.844666642944018,0.8648333112398784,0.4839410742123922,0.3699498432377974
4000,0.001,1.0,0.18032193603515626,0.8531666457653045,0.8706666509310405,0.45171305860082306,0.3536264864106973
5000,0.001,1.0,0.16576517944335936,0.8566666454076767,0.8756666491429012,0.44272309839725493,0.34324164837598803
6000,0.001,1.0,0.15111895751953125,0.8578333139419556,0.8763333161671957,0.4293715832134088,0.33916466534137724
7000,0.001,1.0,0.14075334777832033,0.8628333141406377,0.8749999811251958,0.39961999480923016,0.3405202043553193
8000,0.001,1.0,0.13124056091308595,0.8638333092133205,0.8778333167235056,0.3907300315797329,0.3371441128353278
9000,0.001,1.0,0.12333181457519532,0.86433331767718,0.8794999837875366,0.3892396887143453,0.3361446452637514
10000,0.001,1.0,0.11802889709472655,0.8656666467587153,0.8789999802907308,0.38303121253848077,0.33575029000639917
11000,0.001,1.0,0.11268880004882813,0.8694999754428864,0.8791666448116302,0.3733944421013196,0.33717381705840427
12000,0.001,1.0,0.107353857421875,0.8684999803702037,0.877333312233289,0.3702164975305398,0.3390270774563154
13000,0.001,1.0,0.10444042053222656,0.8681666473547618,0.8789999773104985,0.374339892466863,0.3376053750514984
14000,0.001,1.0,0.10040839233398438,0.8676666418711344,0.8768333127101262,0.3692637803653876,0.338775509595871
15000,0.001,1.0,0.09696605529785156,0.8691666414340337,0.8776666472355524,0.3685947832961877,0.3380650632083416
16000,0.001,1.0,0.09469473266601562,0.871166643500328,0.8771666516860326,0.3675324243803819,0.3400136669476827
17000,0.001,1.0,0.0924993896484375,0.870666648944219,0.8774999797344207,0.3656203471124172,0.3406962176163991
18000,0.001,1.0,0.09067386474609375,0.8709999769926071,0.876666647195816,0.36325294921795526,0.34017190933227537
19000,0.001,1.0,0.08848260498046875,0.8694999784231185,0.8764999806880951,0.36595986485481263,0.3422593601047993
20000,0.001,1.0,0.0871849365234375,0.8709999819596609,0.8758333126703898,0.3664863636096319,0.34319124097625414
