ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
20971520,9.476015316788107,4096,983040,122880,0,18223,22737,0.017258376589355095,21,20.0,33456128,4096,655360,1.0,0.0,2,2,2.0,4096,40960,0,0.0,0.0,0.0,0.0,1.0,0.0,semantic_classifier_hybrid,0
10485760,4.495964881964028,4096,655360,81920,1,20480,0,0.0,1,1.0,45056000,40960,327680,1.0,0.000341796875,2,4,3.99912109375,4096,20480,2,0.00087890625,0.0,0.0,0.0342213752471129,1.0,0.0342213752471129,semantic_classifier_hybrid,0
5242880,2.271619121078402,4096,307200,38400,2,10240,0,0.0,1,1.0,22528000,20480,163840,1.0,0.0005022321428571428,2,8,7.9947265625,4096,10240,1,0.003515625,0.0,0.0,0.05918838890237996,1.0,0.07636468985685461,semantic_classifier_hybrid,0
