ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,max_source_ancestry,mean_gate_ancestry,mean_source_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,same_channel_pair_fraction,same_source_pair_fraction,same_spatial_location_pair_fraction,same_threshold_pair_fraction,source_ancestry_unique_fraction,source_covered_inputs,source_cross_gate_jaccard_mean,source_group_coverage_mean,source_group_coverage_min,source_group_usage_cv_mean,source_input_coverage,source_original_inputs,source_predecessor_jaccard_mean,source_predecessor_overlap_mean,spatial_manhattan_mean,spatial_manhattan_p50,spatial_manhattan_p90,std_gate_ancestry,std_source_ancestry,strategy,unused_outputs
5308416,0.23279304010793567,8940,129024,16128,0,4608,0,0.24473625259314022,2,1.0,5382144,9216,73728,0.9700520833333334,0.0,2,2,2,2.0,2.0,9216,4608,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,0.9266493055555556,3072,0.00036176832356558854,1.0,1.0,0.1438355220639443,1.0,3072,0.0,0.0,7.705295138888889,4.0,24.0,0.0,0.0,semantic_balanced_hybrid,276
4545792,1.133203745353967,8940,102596,12825,1,3946,0,0.26421562083394534,2,1.7126736111111112,3347872,4608,63136,0.9700520833333334,0.0,2,4,4,4.0,3.9992397364419667,9216,3946,0,0.0,0.0,0.0,0.0,1.0,,,,,0.9979726305119108,3072,7.242440702516747e-05,1.0,1.0,0.20977134764995717,1.0,3072,0.00025342118601115053,0.0007602635580334517,,,,0.0,0.02756239389740626,semantic_balanced_hybrid,0
4545792,1.040680143982172,8940,94704,11838,2,3946,0,0.0,2,2.0,3093664,3946,63136,0.9700520833333334,7.240605314604301e-05,2,8,8,7.9994931576279775,7.994678155093766,9216,3946,1,0.0005068423720223011,0.0,0.0,0.02250745393935582,1.0,,,,,1.0,3072,0.0006795823525861549,1.0,1.0,0.20973241729305814,1.0,3072,0.0005430453985953225,0.003801317790167258,,,,0.022507453939355816,0.07275660020251187,semantic_balanced_hybrid,0
4544640,0.8178154057823122,8940,94680,11835,3,3945,0,0.011256579625437017,2,1.9994931576279777,3093264,3946,63120,0.9700520833333334,3.3798056611744823e-05,2,16,16,15.998479087452472,15.980735107731306,9216,3945,1,0.0005069708491761723,0.0,0.0,0.0225103049675978,1.0,,,,,1.0,3072,0.0022927344387181437,1.0,1.0,0.20969065041900883,1.0,3072,0.0005781881827509204,0.00861850443599493,,,,0.03896921057131242,0.1410946416166202,semantic_balanced_hybrid,0
4544640,0.6225868328474462,8940,94680,11835,4,3945,0,0.0,2,2.0,3092880,3945,63120,0.9700520833333334,0.00017531019616141656,2,32,32,31.99214195183777,31.907731305449936,9216,3945,6,0.004816223067173638,0.0,0.0,0.14670741319154448,1.0,,,,,1.0,3072,0.04251080202434813,1.0,1.0,0.20950041914302356,1.0,3072,0.0017640914218860985,0.05373891001267427,,,,0.15660886713122096,0.33789559557156235,semantic_balanced_hybrid,0
4544640,0.6009455122984946,8940,94680,11835,5,3945,0,0.0,2,2.0,3092880,3945,63120,0.9700520833333334,0.0005691156629461548,2,64,64,63.950063371356144,63.5617237008872,9216,3945,8,0.034220532319391636,0.0,0.0,0.3582736483922443,1.0,,,,,1.0,3072,0.008646454911444765,1.0,1.0,0.20904777104410038,1.0,3072,0.004103837716716069,0.2537389100126743,,,,0.4197779859095599,0.8092025019639909,semantic_balanced_hybrid,0
4544640,0.6178079638630152,8940,94680,11835,6,3945,0,0.0,2,2.0,3092880,3945,63120,0.9700520833333334,0.0016153595874157042,2,128,128,127.706463878327,126.17693282636249,9216,3945,32,0.19366286438529784,0.0,0.0,1.1833275215348058,1.0,,,,,1.0,3072,0.01841895733489892,1.0,1.0,0.20763210199314536,1.0,3072,0.007660366576398936,0.9465145754119139,,,,1.3372014712366573,1.8896355887715726,semantic_balanced_hybrid,0
4544640,0.6046119723469019,8940,94680,11835,7,3945,0,0.0,2,2.0,3092880,3945,63120,0.9700520833333334,0.005291234645770699,2,256,256,254.09835234474016,247.82230671736374,9216,3945,34,1.3145754119138149,0.0,4.0,2.675647673452154,1.0,,,,,1.0,3072,0.06509358823297728,1.0,1.0,0.20406063515130282,1.0,3072,0.018477589564977803,4.5315589353612165,,,,3.3001839365814396,4.306284999456666,semantic_balanced_hybrid,0
4544640,0.6047007441520691,8940,94680,11835,8,3945,0,0.0,2,2.0,3092880,3945,63120,0.9700520833333334,0.01649830374458385,2,512,500,500.05399239543726,474.8420785804816,9216,3945,56,8.142712294043093,7.0,18.0,7.220528630792887,1.0,,,,,1.0,3072,0.1013284441815925,1.0,1.0,0.19564924272647943,1.0,3072,0.04409451671225395,20.80253485424588,,,,8.514112635622034,9.731120487675758,semantic_balanced_hybrid,0
4544640,0.6246321359649301,8940,94680,11835,9,3945,0,0.0,2,2.0,3092880,3945,63120,0.9700520833333334,0.025640281492599983,2,1018,925,975.2740177439797,879.7673003802281,9216,3945,133,24.833967046894802,23.0,41.0,13.06041580279433,1.0,,,,,1.0,3072,0.1775309254041332,1.0,1.0,0.18100444696800017,1.0,3072,0.07966953078391253,69.9168567807351,,,,16.996061474867638,16.782802334004547,semantic_balanced_hybrid,0
