channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,raw_channel_ancestry_max,raw_channel_ancestry_mean,raw_channel_ancestry_min,raw_channel_coverage_fraction,raw_predecessor_jaccard_mean,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_output_positions,strategy,structure,tree_depth,unused_channels
0.04419417382415923,8,7.111111111111111,7,2,2.78125,2.0,5.0,0.03945620195008814,0,27,5,6144,9,224,32,2,2.0,2,1.0,0.0,0.375,0.0,45938832ea4a715ec2d6e43c5a2d61dcbd17bdfd549923835340f04a85b4aaca,229376,1024,semantic_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,5.625,4.0,16.0,0.01156413700664416,1,80,48,24576,32,896,128,4,3.5703125,3,1.0,0.14322916666666666,,,7f9a8a5ec1e08a6ba4d1e3dd764747f39e378a193fd3206671b81d679dbb7289,229376,256,semantic_channel_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,16.375,6.0,64.0,0.03828662500018254,2,448,64,98304,128,3584,512,8,5.81640625,4,1.0,0.24689825148809524,,,b57f9830063fa8b95fd29d6d860069788077bcc06fcbee09f45506c7a2732b65,229376,64,semantic_channel_hybrid,conv_channel,3,0
0.0,4,4.0,4,2,30.0,24.0,64.0,0.07527650997508317,3,1024,0,196608,512,7168,1024,9,7.91796875,5,1.0,0.4770356677827381,,,7a98ed4da7606564eb339e3f9c2da4f16a0992f9b5d62b38920b2faf76a44339,114688,16,semantic_channel_hybrid,conv_channel,3,0
