ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
20971520,0.014929160010069609,4096,983040,122880,0,40862,98,0.0,20,20.0,23724032,4096,655360,1.0,0.0002685546875,2,2,1.9997314453125,4096,40960,1,0.0002685546875,0.0,0.0,0.016385437616366,1.0,0.016385437616366,random,0
10485760,0.01038308598799631,4096,655360,81920,1,20480,0,0.0,1,1.0,31784960,40960,327680,1.0,0.0002766927083333333,2,4,3.9986328125,4096,20480,1,0.000830078125,0.0,0.0,0.02879911622439822,1.0,0.0369502137793524,random,0
5242880,0.00313209998421371,4096,307200,38400,2,10240,0,0.0,1,1.0,15892480,20480,163840,1.0,0.0004324776785714285,2,8,7.99423828125,4096,10240,1,0.00302734375,0.0,0.0,0.054937955366206846,1.0,0.07568699589127512,random,0
