step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.5033940505981446,0.4702,0.5128,1.5195157844543457,1.3767166412353515
4000,0.42464092254638675,0.494,0.5408,1.456028775024414,1.2848094099998475
6000,0.4046753311157226,0.5004,0.559,1.4136201622009277,1.2411108643531799
8000,0.39411838531494137,0.512,0.5732,1.387741109085083,1.2137687883377075
10000,0.38655384063720705,0.508,0.5766,1.3991144899368286,1.2024847997665404
12000,0.38138893127441403,0.5324,0.5782,1.3456084142684936,1.1868235898971558
14000,0.37735553741455075,0.5328,0.5796,1.322413522338867,1.1811949085235596
16000,0.3737907409667969,0.5392,0.5822,1.3031092317581177,1.1719111038208008
18000,0.37151500701904294,0.543,0.5854,1.303115447807312,1.1701826907157897
20000,0.3686106872558593,0.5352,0.5872,1.3074045884132386,1.1648389081954955
