ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,max_source_ancestry,mean_gate_ancestry,mean_source_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,same_channel_pair_fraction,same_source_pair_fraction,same_spatial_location_pair_fraction,same_threshold_pair_fraction,source_ancestry_unique_fraction,source_covered_inputs,source_cross_gate_jaccard_mean,source_group_coverage_mean,source_group_coverage_min,source_group_usage_cv_mean,source_input_coverage,source_original_inputs,source_predecessor_jaccard_mean,source_predecessor_overlap_mean,spatial_manhattan_mean,spatial_manhattan_p50,spatial_manhattan_p90,std_gate_ancestry,std_source_ancestry,strategy,unused_outputs
5308416,0.23635302111506462,8926,129024,16128,0,4608,0,0.25086655372483946,2,1.0,5382144,9216,73728,0.9685329861111112,0.0,2,2,2,2.0,2.0,9216,4608,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,0.91015625,3072,0.00036176832356558854,1.0,1.0,0.151430295051087,1.0,3072,0.0,0.0,7.90625,4.0,24.0,0.0,0.0,semantic_balanced_hybrid,290
4545792,1.1537613039836287,8926,102596,12825,1,3946,0,0.26421562083394534,2,1.7126736111111112,3347872,4608,63136,0.9685329861111112,0.0,2,4,4,4.0,3.9994931576279775,9216,3946,0,0.0,0.0,0.0,0.0,1.0,,,,,0.9959452610238216,3072,0.0003259098316132536,1.0,1.0,0.2162641068203051,1.0,3072,0.000168947457340767,0.0005068423720223011,,,,0.0,0.022507453939355816,semantic_balanced_hybrid,0
4545792,1.0278484281152487,8926,94704,11838,2,3946,0,0.0,2,2.0,3093664,3946,63136,0.9685329861111112,0.0,2,8,8,8.0,7.994931576279777,9216,3946,0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,3072,0.0007314865109541917,1.0,1.0,0.21629323510702908,1.0,3072,0.0005792484251683441,0.0040547389761784085,,,,0.0,0.07101221585907096,semantic_balanced_hybrid,0
4544640,0.7982672341167927,8926,94680,11835,3,3945,0,0.011256579625437017,2,1.9994931576279777,3093264,3946,63120,0.9685329861111112,0.0,2,16,16,16.0,15.984790874524714,9216,3945,0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,3072,0.0019807834486979896,1.0,1.0,0.21616024593700214,1.0,3072,0.0003379805661174482,0.005069708491761723,,,,0.0,0.12238385505270784,semantic_balanced_hybrid,0
4544640,0.6242106021381915,8926,94680,11835,4,3945,0,0.0,2,2.0,3092880,3945,63120,0.9685329861111112,0.00047208253267372606,2,32,32,31.987325728770596,31.92192648922687,9216,3945,8,0.012674271229404309,0.0,0.0,0.2504071647270678,1.0,,,,,1.0,3072,0.004050064537428671,1.0,1.0,0.21592613709894443,1.0,3072,0.0016043174291671778,0.047655259822560206,,,,0.2504071647270678,0.3559928221182487,semantic_balanced_hybrid,0
4544640,0.605412108823657,8926,94680,11835,5,3945,0,0.0,2,2.0,3092880,3945,63120,0.9685329861111112,0.0006284269646602953,2,64,64,63.93764258555133,63.6403041825095,9216,3945,8,0.03700887198986058,0.0,0.0,0.4029664101112421,1.0,,,,,1.0,3072,0.00919668686104027,1.0,1.0,0.2153397780155295,1.0,3072,0.0032928493540703096,0.2035487959442332,,,,0.5639486165335867,0.7875121074541114,semantic_balanced_hybrid,0
4544640,0.6143664722330868,8926,94680,11835,6,3945,0,0.0,2,2.0,3092880,3945,63120,0.9685329861111112,0.001881222696333046,2,128,128,127.64537389100127,126.31381495564005,9216,3945,16,0.22991128010139417,0.0,0.0,1.101959364404142,1.0,,,,,1.0,3072,0.01894789364165112,1.0,1.0,0.21350658735030423,1.0,3072,0.007793036940398277,0.9667934093789607,,,,1.3646708423135516,1.816101556383064,semantic_balanced_hybrid,0
4544640,0.6265208688564599,8926,94680,11835,7,3945,0,0.0,2,2.0,3092880,3945,63120,0.9685329861111112,0.004514190932352756,2,256,256,254.17110266159696,248.52699619771863,9216,3945,32,1.1196451204055766,0.0,4.0,2.585693676342082,1.0,,,,,1.0,3072,0.045219868868690685,1.0,1.0,0.20985277260830898,1.0,3072,0.01666515571710775,4.1006337135614706,,,,3.2230752975211443,3.9934475769751776,semantic_balanced_hybrid,0
4544640,0.6000737901777029,8926,94680,11835,8,3945,0,0.0,2,2.0,3092880,3945,63120,0.9685329861111112,0.016397143195124492,2,512,499,500.26463878326996,476.5688212927757,9216,3945,130,8.077566539923954,6.0,17.0,7.622996770060025,1.0,,,,,1.0,3072,0.0851925645543812,1.0,1.0,0.20227787654135473,1.0,3072,0.043297038540615285,20.485171102661596,,,,8.974428071849342,9.855837474522941,semantic_balanced_hybrid,0
4544640,0.6206515831872821,8926,94680,11835,9,3945,0,0.0,2,2.0,3092880,3945,63120,0.9685329861111112,0.02480694251052588,2,1019,934,976.4752851711027,882.5389100126743,9216,3945,140,24.053992395437263,22.0,41.0,13.38613909244273,1.0,,,,,1.0,3072,0.17902331529409393,1.0,1.0,0.18649798794130887,1.0,3072,0.08019176137773114,70.59873257287705,,,,17.078212984940244,16.733914602528863,semantic_balanced_hybrid,0
4544640,0.6369432569481432,8926,94680,11835,10,3945,0,0.0,2,2.0,3092880,3945,63120,0.9685329861111112,0.054495522882507315,2,1953,1593,1852.403041825095,1514.3262357414449,9216,3945,342,100.54752851711027,97.0,135.0,27.96504852058534,1.0,,,,,1.0,3072,0.3392883118833217,1.0,1.0,0.1574664831753508,1.0,3072,0.16576749899642448,250.75158428390367,,,,33.73461312301833,25.8017946468146,semantic_balanced_hybrid,0
4538880,0.608444725163281,8926,94560,11820,11,3940,0,0.025173647747306314,2,1.997465145754119,3090880,3945,63040,0.9685329861111112,0.126735474232366,2,3505,2367,3288.863705583756,2265.51192893401,9216,3940,740,415.9205583756345,414.0,484.0,53.2163054064216,1.0,,,,,1.0,3072,0.5975430100202369,1.0,1.0,0.11508924452095104,1.0,3072,0.3369856035531274,763.1225888324873,,,,64.53378253912226,32.500786555652255,semantic_balanced_hybrid,0
