channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,cross_channel_leaf_pair_fraction,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,raw_channel_ancestry_max,raw_channel_ancestry_mean,raw_channel_ancestry_min,raw_channel_coverage_fraction,raw_predecessor_jaccard_mean,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_offset_fanout_cv,spatial_output_positions,strategy,structure,tree_depth,unique_channel_spatial_leaves_mean,unique_channel_spatial_leaves_min,unique_spatial_offsets_mean,unique_spatial_offsets_min,unused_channels
0.23385358667337136,8,7.111111111111111,4,2,1.0,1.0,1.0,0.024000975769013166,0.5,0,8,24,6144,9,224,32,2,2.0,2,1.0,0.0,0.75,0.0,45938832ea4a715ec2d6e43c5a2d61dcbd17bdfd549923835340f04a85b4aaca,229376,0.16746836804864074,1024,random,conv_channel,3,6.75,5,5.5625,3,0
0.13621559198564606,10,8.0,4,2,1.0,1.0,1.0,0.010753537993878126,0.55859375,1,31,97,24576,32,896,128,4,3.09375,3,1.0,0.30208333333333326,,,7f9a8a5ec1e08a6ba4d1e3dd764747f39e378a193fd3206671b81d679dbb7289,229376,0.12351875045460582,256,random,conv_channel,3,6.78125,4,5.46875,3,0
0.06810779599282303,10,8.0,4,2,1.0,1.0,1.0,0.04134649410843849,0.5615234375,2,127,385,98304,128,3584,512,6,4.25,4,1.0,0.46562500000000007,,,b57f9830063fa8b95fd29d6d860069788077bcc06fcbee09f45506c7a2732b65,229376,0.04906072528326323,64,random,conv_channel,3,6.732421875,4,5.4296875,3,0
0.034938562148434216,6,4.0,2,2,1.0,1.0,1.0,0.08187859691679478,0.56396484375,3,511,513,196608,512,7168,1024,7,5.4140625,5,1.0,0.5747023809523808,,,7a98ed4da7606564eb339e3f9c2da4f16a0992f9b5d62b38920b2faf76a44339,114688,0.028332411713664143,16,random,conv_channel,3,6.7919921875,3,5.4814453125,3,0
