step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.8496541137695314,0.4401999866962433,0.4511999922990799,1.6216469311714172,1.561044306755066
4000,0.7075667114257812,0.4645999884605408,0.47539999067783356,1.513544647693634,1.4933172106742858
6000,0.6663291625976562,0.4773999869823456,0.48559998512268066,1.4820945525169373,1.471371409893036
8000,0.643090576171875,0.483799986243248,0.4907999873161316,1.4728454160690307,1.4619364428520203
10000,0.629521484375,0.48699998676776884,0.49339998722076417,1.4681150436401367,1.4572125911712646
12000,0.6199813232421876,0.4883999878168106,0.49299998581409454,1.4680413436889648,1.4562164425849915
14000,0.613390869140625,0.48719998717308044,0.49479998588562013,1.4648010420799256,1.4540782499313354
16000,0.6087730102539063,0.49479998648166656,0.49679998874664305,1.4596456480026245,1.4521678018569946
18000,0.60441552734375,0.4915999859571457,0.4971999859809875,1.458588078022003,1.451083116531372
20000,0.6016236572265625,0.49399998486042024,0.5001999866962433,1.4540796327590941,1.4501325821876525
22000,0.598515625,0.4937999838590622,0.4975999867916107,1.456322786808014,1.4504931378364563
24000,0.59687548828125,0.49439998745918273,0.4975999867916107,1.4566852807998658,1.4504242253303528
26000,0.5958744506835937,0.49059998691082,0.4971999859809875,1.4539874386787415,1.449501814842224
28000,0.5931260986328125,0.4913999891281128,0.4969999873638153,1.4536885166168212,1.4498345947265625
30000,0.592367431640625,0.49339998841285704,0.4971999877691269,1.4535680675506593,1.4494542050361634
32000,0.5912125244140625,0.49299998879432677,0.4963999891281128,1.453157696723938,1.4498954367637635
34000,0.5898399658203125,0.49339998722076417,0.4953999876976013,1.4544300150871277,1.4509269380569458
36000,0.5896947021484374,0.49339999079704283,0.4969999873638153,1.4544300746917724,1.4501340889930725
38000,0.5883639526367187,0.49419998705387114,0.49499998688697816,1.454730064868927,1.4509922218322755
40000,0.5882088623046875,0.4905999857187271,0.4955999892950058,1.4562436652183532,1.4509004044532776
42000,0.5867836303710938,0.49299998581409454,0.4979999876022339,1.4551936483383179,1.4503928065299987
44000,0.5871854858398438,0.4921999853849411,0.49719998717308045,1.4546230459213256,1.4504573678970336
46000,0.5861512451171875,0.49099998772144315,0.49799998581409455,1.454091989994049,1.4502670669555664
48000,0.5860645141601563,0.49319998621940614,0.496399986743927,1.4548501467704773,1.4505216073989868
50000,0.5852255859375,0.49359998762607576,0.4977999866008759,1.4547547507286072,1.4504027247428894
52000,0.5854266967773437,0.4943999868631363,0.49579998672008513,1.4544123363494874,1.45056542634964
54000,0.5844859008789063,0.4913999879360199,0.4967999881505966,1.4546374821662902,1.4505843377113343
56000,0.5846513671875,0.49339998662471773,0.49739998698234555,1.4555563068389892,1.4505934238433837
58000,0.5838764038085937,0.4939999854564667,0.49759998559951785,1.4553150582313537,1.4502311897277833
60000,0.5841122436523438,0.49159998416900635,0.49639998614788056,1.4550605845451354,1.450111699104309
62000,0.5832994995117188,0.49279998540878295,0.49559998631477353,1.4539274859428406,1.4503336620330811
64000,0.58358349609375,0.4929999876022339,0.4963999855518341,1.4540835404396057,1.4507519865036012
66000,0.5833506469726563,0.49439998745918273,0.4967999875545502,1.4549286651611328,1.4504154777526856
68000,0.5830108032226562,0.49819998621940614,0.4965999859571457,1.4536290335655213,1.4501695704460145
70000,0.5826021728515626,0.4913999873399735,0.49559998631477353,1.4547789740562438,1.450337722301483
72000,0.5826242065429688,0.4927999895811081,0.4975999867916107,1.4550164103507996,1.4507803893089295
74000,0.5824398193359375,0.4951999878883362,0.49779998540878295,1.455845239162445,1.4508086657524109
76000,0.582294921875,0.49679998636245726,0.49879998683929444,1.4543091177940368,1.450641314983368
78000,0.5825789794921875,0.49699998676776885,0.4975999861955643,1.4547503924369811,1.4505286741256713
80000,0.581778564453125,0.49519998669624327,0.49879998683929444,1.4541799163818359,1.4509055972099305
82000,0.5820264282226563,0.4979999893903732,0.498799986243248,1.4547644114494325,1.450714955329895
84000,0.5818472290039062,0.4949999862909317,0.49819998800754545,1.455377881526947,1.4514046549797057
86000,0.5818846435546875,0.49599998533725737,0.49939998507499694,1.454322395324707,1.4509821081161498
88000,0.5816652221679688,0.49519998669624327,0.49919998824596407,1.4557195234298705,1.4513848209381104
90000,0.581333740234375,0.4931999868154526,0.49919998824596407,1.453625702857971,1.4510979175567627
92000,0.5814398803710937,0.49339998662471773,0.4979999893903732,1.4536574840545655,1.4511268353462219
94000,0.5813648681640625,0.49459998548030853,0.4985999870300293,1.453820288181305,1.4511266350746155
96000,0.5815983276367187,0.49479998767375943,0.498799986243248,1.453566677570343,1.4510793566703797
98000,0.5804359741210937,0.49499998450279237,0.498799986243248,1.4536299657821656,1.450957269668579
100000,0.5811309814453125,0.49719998478889466,0.49799998819828034,1.4539495730400085,1.4511516499519348
102000,0.580822998046875,0.49519998610019683,0.4961999851465225,1.4531648468971252,1.4509508609771729
104000,0.5810361938476563,0.493399983048439,0.49539998710155486,1.4534429812431335,1.450755274295807
106000,0.5808318481445313,0.4913999855518341,0.49579998433589934,1.4542130613327027,1.4509830379486084
108000,0.5804262695312501,0.49239998519420625,0.4937999850511551,1.4549614453315736,1.4513459062576295
