step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.001,1.0,0.411917431640625,0.8263333112001419,0.8386666466792424,0.4789980818827947,0.4610071793198586
4000,0.001,1.0,0.24366903076171875,0.8493333131074905,0.8534999797741573,0.4264284297823906,0.42137686113516487
6000,0.001,1.0,0.22456043701171874,0.855999979376793,0.8599999785423279,0.41190607398748397,0.40507388388117155
8000,0.001,1.0,0.213921240234375,0.858833310008049,0.8619999766349793,0.4026574502388636,0.39651602680484455
10000,0.001,1.0,0.20727991333007814,0.8619999786218008,0.8651666432619095,0.39378486995895706,0.39166082938512164
12000,0.001,1.0,0.20267193603515626,0.8618333121140798,0.8653333127498627,0.3933092345794042,0.3871417428056399
14000,0.001,1.0,0.19964653930664064,0.8641666452089946,0.8683333158493042,0.3903784471253554,0.38420215745766956
16000,0.001,1.0,0.19702803955078124,0.8656666457653046,0.8693333129088084,0.38786182974775635,0.3824582686026891
18000,0.001,1.0,0.19436781005859374,0.8639999816815058,0.8681666483481725,0.3876095650096734,0.38186058551073077
20000,0.001,1.0,0.1932339111328125,0.8669999818007151,0.867333314816157,0.3872671646376451,0.38138183355331423
22000,0.001,1.0,0.1917591064453125,0.866666649778684,0.868333312869072,0.3850979934136073,0.3805188139279683
24000,0.001,1.0,0.18996340942382814,0.8646666487058003,0.8673333138227463,0.3840400402744611,0.37933423891663554
26000,0.001,1.0,0.1894598876953125,0.8668333152929942,0.8689999798933665,0.3838307062784831,0.37846621771653494
28000,0.001,1.0,0.18838125,0.8641666462024052,0.8688333123922348,0.3838729985058308,0.3778409831225872
30000,0.001,1.0,0.18763181762695313,0.8666666467984517,0.8703333149353664,0.38410633206367495,0.37798109153906506
32000,0.001,1.0,0.18708374633789063,0.8673333168029785,0.8679999818404516,0.3816573570171992,0.3773686781525612
34000,0.001,1.0,0.18634063110351562,0.8671666453282039,0.8696666449308396,0.38044006526470187,0.37687539582451185
36000,0.001,1.0,0.18575465698242188,0.8686666468779246,0.8693333129088084,0.3808689701060454,0.3767390176653862
38000,0.001,1.0,0.18523978271484376,0.8663333127895991,0.8694999784231185,0.3815767213702202,0.37662116140127183
40000,0.001,1.0,0.18538883056640626,0.868166646361351,0.8691666444142659,0.38035716861486435,0.3763821596900622
42000,0.001,1.0,0.18467440795898438,0.8658333152532578,0.8688333123922348,0.3802370049059391,0.3761020908753077
44000,0.001,1.0,0.18438634643554686,0.8654999792575836,0.8681666453679403,0.37944522152344384,0.37619093507528306
46000,0.001,1.0,0.18403434448242187,0.8653333157300949,0.8703333089749018,0.37962561572591463,0.37608740031719207
48000,0.001,1.0,0.1840100830078125,0.8659999797741572,0.8689999788999557,0.37873578891158105,0.37546480149030687
