step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,1.153634521484375,0.09119999699294568,0.09719999723136424,2.646932225227356,2.308959097862244
4000,1.1529493408203126,0.09899999670684338,0.103599997125566,2.5597159481048584,2.303548674583435
6000,1.1525572509765625,0.10419999726116658,0.09119999729096889,2.508654012680054,2.305826144218445
8000,1.15232861328125,0.0987999976798892,0.09719999723136424,2.532160449028015,2.303405022621155
10000,1.15217919921875,0.11279999740421771,0.09719999723136424,2.6118680953979494,2.303530759811401
12000,1.1519429931640626,0.10739999748766423,0.09779999770224095,2.5778619718551634,2.3027579259872435
14000,1.1518009033203125,0.10119999743998051,0.09799999684095383,2.5568826580047608,2.3039297389984132
16000,1.1517178955078125,0.1163999968022108,0.09799999684095383,2.5382808208465577,2.303350429534912
18000,1.150614013671875,0.10819999769330024,0.13599999718368053,2.578388838768005,2.2685790205001832
20000,1.1148349609375001,0.13599999710917474,0.1777999947965145,2.531880717277527,2.1744762229919434
