ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,max_source_ancestry,mean_gate_ancestry,mean_source_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,same_channel_pair_fraction,same_source_pair_fraction,same_spatial_location_pair_fraction,same_threshold_pair_fraction,source_ancestry_unique_fraction,source_covered_inputs,source_cross_gate_jaccard_mean,source_group_coverage_mean,source_group_coverage_min,source_group_usage_cv_mean,source_input_coverage,source_original_inputs,source_predecessor_jaccard_mean,source_predecessor_overlap_mean,spatial_manhattan_mean,spatial_manhattan_p50,spatial_manhattan_p90,std_gate_ancestry,std_source_ancestry,strategy,unused_outputs
49151232,0.02908938191831112,9216,1194648,149331,0,42648,18,0.04732079069606915,10,9.259114583333334,60450720,9216,682656,1.0,4.687573243331927e-05,2,2,2,1.9999531242675668,1.9997656213378334,9216,42666,1,4.687573243331927e-05,0.0,0.0,0.0068464249867378315,1.0,0.33497398396849953,0.00023437866216659636,0.0008437631837997469,0.33047391365490086,0.9952889888904514,3072,0.0004140786749482401,1.0,1.0,0.040833353090980684,1.0,3072,0.00023437866216659636,0.00023437866216659636,21.26423850372662,20.0,36.0,0.0068464249867378315,0.015307636290731414,random,0
49151232,0.17513706674799323,9216,1365312,170664,1,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.00019531555180549694,2,4,4,3.9993203018797168,3.998054657104017,9216,42666,1,0.0005859466554164909,0.0,0.0,0.024199242176842998,1.0,,,,,1.0,3072,0.0007645387933680446,1.0,1.0,0.040942375395484405,1.0,3072,0.0004921951905498523,0.001476585571649557,,,,0.026062158980951926,0.044063119919041126,random,0
49151232,0.1750405803322792,9216,1365312,170664,2,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.00027790612799753566,2,8,8,7.996789012328318,7.991187362302536,9216,42666,4,0.0018515914311161112,0.0,0.0,0.047644985383439906,1.0,,,,,1.0,3072,0.0014099108438731082,1.0,1.0,0.040958201867858,1.0,3072,0.0007170870973430388,0.004921951905498523,,,,0.06018769659784753,0.09593608517450798,random,0
49151232,0.17462777672335505,9216,1365312,170664,3,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.00048427095959088654,2,16,16,15.986359161861904,15.961233769277644,9216,42666,4,0.0072188627947311675,0.0,0.0,0.08791620785658265,1.0,,,,,1.0,3072,0.00270949412322296,1.0,1.0,0.04093001125503495,1.0,3072,0.00141486585727902,0.02114095532742699,,,,0.12209796631565602,0.1992509677880355,random,0
49151232,0.17409220896661282,9216,1365312,170664,4,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.0008518546418671075,2,32,32,31.94646791356115,31.839989687338864,9216,42666,4,0.02625041016265879,0.0,0.0,0.17161588481523635,1.0,,,,,1.0,3072,0.0053582352086739985,1.0,1.0,0.04093239246189625,1.0,3072,0.00267803875339908,0.08247785121642526,,,,0.2433059503243152,0.4058763498746615,random,0
49151232,0.17292428016662598,9216,1365312,170664,5,42666,0,0.0,2,2.0,456014208,42666,682656,1.0,0.0017715351514174477,2,64,64,63.78228566071345,63.34945858529039,9216,42666,16,0.11065016640885014,0.0,0.0,0.37751393524252497,1.0,,,,,1.0,3072,0.010450740277548394,1.0,1.0,0.040874961812662855,1.0,3072,0.0053083625636953175,0.3305207893873342,,,,0.5090161519876147,0.820670764532016,random,0
49151232,0.17396035324782133,9216,1365312,170664,6,42664,2,0.0,2,2.0,456014208,42666,682656,1.0,0.003584552244932244,2,128,128,127.11711901748465,125.39122486288848,9216,42666,64,0.4474523039422491,0.0,1.0,0.9111193513735439,1.0,,,,,0.9999531242675667,3072,0.020991398833357943,1.0,1.0,0.040502761636917496,1.0,3072,0.010545325952424477,1.3076923076923077,,,,1.1515068956899384,1.6995238315860541,random,0
49152384,0.1740373009815812,9216,1365344,170668,7,42667,0,0.003423132262452907,3,2.0000468757324334,456019560,42666,682672,1.0,0.006977274161022926,2,256,256,252.4829024773244,245.65465113553802,9216,42667,64,1.7512831931000539,2.0,4.0,1.592254976390656,1.0,,,,,1.0,3072,0.0418043881167142,1.0,1.0,0.039624785666438275,1.0,3072,0.020963587047674443,5.127686502449199,,,,2.2608932838336813,3.2607421282001114,random,0
49152384,0.17589792422950268,9216,1365344,170668,8,42667,0,0.0,2,2.0,456024896,42667,682672,1.0,0.014021294939654608,2,510,492,498.0100546089484,471.62647948062903,9216,42667,253,6.955750345700424,7.0,11.0,3.4462428515616095,1.0,,,,,1.0,3072,0.08332271692537511,1.0,1.0,0.03804026256013215,1.0,3072,0.04183259977890488,19.68282279044695,,,,4.622822704754947,6.196537726177572,random,0
49152384,0.17582441726699471,9216,1365344,170668,9,42667,0,0.0,2,2.0,456024896,42667,682672,1.0,0.02786960763975465,2,996,910,969.0566479949375,870.750626948227,9216,42667,255,26.963461222959197,26.0,34.0,6.432549510622818,1.0,,,,,1.0,3072,0.16543398029422696,1.0,1.0,0.0348815880160973,1.0,3072,0.08334867924338397,72.50233201303115,,,,8.9077664924197,10.879565007120524,random,0
