step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
1000,0.5323710632324219,0.4266,0.4884,1.6088463361740113,1.4216308933258057
2000,0.43784824371337894,0.5056,0.5344,1.3944659784317017,1.3063876776695251
3000,0.41264636993408205,0.533,0.5568,1.3421966019630431,1.2479480345726013
4000,0.3996163558959961,0.543,0.567,1.303689328956604,1.2238349111557008
5000,0.3911490631103515,0.5536,0.5728,1.2719291569709779,1.2050958917617798
