step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.49163883209228515,0.5016,0.5358,1.4373322858810424,1.3219440502166748
4000,0.410285758972168,0.5416,0.5686,1.31628653755188,1.229385378074646
6000,0.38997570037841794,0.548,0.5876,1.279177976989746,1.1847846714019776
8000,0.37767250061035157,0.5588,0.5918,1.2706701229095458,1.1610730021476745
10000,0.3696496200561523,0.5616,0.5932,1.2512954187393188,1.1428826633453368
12000,0.3643693161010742,0.5534,0.6012,1.266502826499939,1.1295075273513795
14000,0.3599919891357422,0.5548,0.604,1.2675246534347535,1.1214362320899964
16000,0.3568099594116211,0.5476,0.6034,1.2789572061538697,1.1139879061698914
18000,0.3544002532958984,0.5542,0.6048,1.2617571044921876,1.110345121383667
20000,0.3523339080810547,0.5454,0.609,1.2654328731536866,1.108393448829651
