ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,max_source_ancestry,mean_gate_ancestry,mean_source_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,same_channel_pair_fraction,same_source_pair_fraction,same_spatial_location_pair_fraction,same_threshold_pair_fraction,source_ancestry_unique_fraction,source_covered_inputs,source_cross_gate_jaccard_mean,source_group_coverage_mean,source_group_coverage_min,source_group_usage_cv_mean,source_input_coverage,source_original_inputs,source_predecessor_jaccard_mean,source_predecessor_overlap_mean,spatial_manhattan_mean,spatial_manhattan_p50,spatial_manhattan_p90,std_gate_ancestry,std_source_ancestry,strategy,unused_outputs
73728000,2.7610421730205417,9216,1792000,224000,0,62550,1450,0.024259018941416407,15,13.88888888888889,29138944,9216,1024000,1.0,0.0,2,2,2,2.0,2.0,9216,64000,0,0.0,0.0,0.0,0.0,1.0,0.91665625,0.0,0.08334375,0.91665625,0.443515625,3072,0.0003541722006073011,1.0,1.0,0.015078958850000221,1.0,3072,0.0,0.0,7.308875,4.0,24.0,0.0,0.0,semantic_multiscale_balanced,0
73728000,0.45359667600132525,9216,2048000,256000,1,64000,0,0.0,2,2.0,50176000,64000,1024000,1.0,5.208333333333333e-06,2,4,4,3.999984375,3.99890625,9216,64000,1,1.5625e-05,0.0,0.0,0.003952816193472066,1.0,,,,,0.998234375,3072,0.00029692139396780745,0.9998372395833333,0.9993489583333334,0.3101214211422073,1.0,3072,0.00036458333333333324,0.00109375,,,,0.003952816193472066,0.03305380024955527,semantic_multiscale_balanced,0
