ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,max_source_ancestry,mean_gate_ancestry,mean_source_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,same_channel_pair_fraction,same_source_pair_fraction,same_spatial_location_pair_fraction,same_threshold_pair_fraction,source_ancestry_unique_fraction,source_covered_inputs,source_cross_gate_jaccard_mean,source_group_coverage_mean,source_group_coverage_min,source_group_usage_cv_mean,source_input_coverage,source_original_inputs,source_predecessor_jaccard_mean,source_predecessor_overlap_mean,spatial_manhattan_mean,spatial_manhattan_p50,spatial_manhattan_p90,std_gate_ancestry,std_source_ancestry,strategy,unused_outputs
5308416,0.0027179610915482044,9216,129024,16128,0,4608,0,0.0,1,1.0,15998976,9216,73728,1.0,0.0,2,2,2,2.0,2.0,9216,4608,0,0.0,0.0,0.0,0.0,1.0,0.3289930555555556,0.0,0.00021701388888888888,0.3272569444444444,0.9995659722222222,3072,0.00028941465885247084,1.0,1.0,0.0,1.0,3072,0.0,0.0,21.203125,20.0,35.0,0.0,0.0,random,0
4545792,0.0007640956901013851,9216,102596,12825,1,3946,0,0.2642156208339453,2,1.7126736111111112,4990240,4608,63136,1.0,0.0,2,4,4,4.0,3.9994931576279775,9216,3946,0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,3072,0.0007001026012432856,1.0,1.0,0.152437728126652,1.0,3072,0.000168947457340767,0.0005068423720223011,,,,0.0,0.022507453939355816,random,0
4545792,0.0005466281436383724,9216,94704,11838,2,3946,0,0.0,2,2.0,3977568,3946,63136,1.0,0.000337894914681534,2,8,8,7.9984794728839335,7.993157627977699,9216,3946,4,0.0015205271160669033,0.0,0.0,0.07117662339218062,1.0,,,,,1.0,3072,0.0012976039592009173,1.0,1.0,0.15290742188960882,1.0,3072,0.0009533463664228995,0.005828687278256462,,,,0.07117662339218063,0.10170275596838861,random,0
4544640,0.0005270587280392647,9216,94680,11835,3,3945,0,0.011256579625437016,2,1.9994931576279777,3977056,3946,63120,1.0,0.00022934395557969698,2,16,16,15.993916349809886,15.969835234474017,9216,3945,4,0.003041825095057034,0.0,0.0,0.0900126707020175,1.0,,,,,1.0,3072,0.002345113757980657,1.0,1.0,0.1531986540689212,1.0,3072,0.001127406602691774,0.016476552598225603,,,,0.134959029970975,0.20476602178132258,random,0
4544640,0.0005345907993614674,9216,94680,11835,4,3944,1,0.0,2,2.0,3976560,3945,63120,1.0,0.000859436296698654,2,32,32,31.963498098859315,31.853231939163496,9216,3945,8,0.024334600760456272,0.0,0.0,0.29082456888548147,1.0,,,,,0.9997465145754119,3072,0.005609342575454065,1.0,1.0,0.1531071210687605,1.0,3072,0.002875617152852385,0.0864385297845374,,,,0.34690144856341704,0.47817282480995715,random,0
4544640,0.0005253697745501995,9216,94680,11835,5,3945,0,0.0,2,2.0,3976560,3945,63120,1.0,0.0020963744092103863,2,64,64,63.81039290240811,63.36476552598226,9216,3945,32,0.11660329531051965,0.0,0.0,0.8735462280043478,1.0,,,,,1.0,3072,0.010765743755360813,1.0,1.0,0.15287096698197702,1.0,3072,0.005713263991312524,0.34169835234474016,,,,1.0001487710630235,1.1869700707365018,random,0
4544640,0.0007119779475033283,9216,94680,11835,6,3945,0,0.0,2,2.0,3976560,3945,63120,1.0,0.003768040168257335,2,128,128,127.15842839036755,125.42408111533587,9216,3945,16,0.4623574144486692,0.0,2.0,1.4014893468611092,1.0,,,,,1.0,3072,0.021327307914941415,1.0,1.0,0.15181942444632257,1.0,3072,0.01059228426354953,1.3054499366286438,,,,2.0213049190239807,2.3669413232892613,random,0
4544640,0.000535209197551012,9216,94680,11835,7,3945,0,0.0,2,2.0,3976560,3945,63120,1.0,0.007535834062255879,2,256,256,252.4937896070976,245.63903675538657,9216,3945,128,1.823067173637516,0.0,4.0,3.9022433795779343,1.0,,,,,1.0,3072,0.043224482978520704,1.0,1.0,0.14909732295656983,1.0,3072,0.02156138633615718,5.2091254752851714,,,,4.768668812380804,5.200857595745332,random,0
4544640,0.0005958299152553082,9216,94680,11835,8,3945,0,0.0,2,2.0,3976560,3945,63120,1.0,0.014750136800011585,2,512,493,497.7399239543726,471.30367553865653,9216,3945,130,7.24765525982256,6.0,14.0,6.631931833993468,1.0,,,,,1.0,3072,0.0853770254255522,1.0,1.0,0.14366185058029637,1.0,3072,0.04259933966721295,19.974397972116602,,,,9.302481536227829,9.563213696185365,random,0
4544640,0.0006036660633981228,9216,94680,11835,9,3945,0,0.0,2,2.0,3976560,3945,63120,1.0,0.029235817552463756,2,1012,918,967.3936628643853,869.1173637515843,9216,3945,260,28.08618504435995,26.0,44.0,13.483188585030527,1.0,,,,,1.0,3072,0.16814931268397712,1.0,1.0,0.13319550376489914,1.0,3072,0.08477512875738172,73.48998732572878,,,,18.18171647800595,17.002219049855494,random,0
4544640,0.0005888896994292736,9216,94680,11835,10,3945,0,0.0,2,2.0,3976560,3945,63120,1.0,0.059403260008380476,2,1930,1575,1827.1290240811154,1488.460329531052,9216,3945,974,107.65830164765526,104.0,136.0,34.15810325386063,1.0,,,,,1.0,3072,0.3257521799488383,1.0,1.0,0.11383823817868287,1.0,3072,0.16818794037044305,249.77439797211662,,,,41.0021957640804,30.39067147902311,random,0
4538880,0.0005152402445673943,9216,94560,11820,11,3940,0,0.025173647747306314,2,1.997465145754119,3974000,3945,63040,1.0,0.11714672095836579,2,3424,2334,3271.5553299492385,2247.2418781725887,9216,3940,1074,382.63857868020307,380.0,434.0,47.21079561228906,1.0,,,,,1.0,3072,0.5824613070528283,1.0,1.0,0.0860449469899186,1.0,3072,0.3247467045340007,729.6256345177665,,,,63.80222641849674,30.913176638344417,random,0
