ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
20971520,9.640428340062499,4096,983040,122880,0,18223,22737,0.017258376589355095,21,20.0,33456128,4096,655360,1.0,0.0,2,2,2.0,4096,40960,0,0.0,0.0,0.0,0.0,1.0,0.0,semantic_balanced_hybrid,0
10485760,4.543697711080313,4096,655360,81920,1,20480,0,0.24044230077089182,2,1.0,45056000,40960,327680,1.0,4.8828125e-05,2,4,3.999853515625,4096,20480,1,0.000146484375,0.0,0.0,0.012102186468893992,1.0,0.012102186468893992,semantic_balanced_hybrid,1184
5242880,2.26670851232484,4096,307200,38400,2,10240,0,0.2850438562747845,2,1.0,22528000,20480,163840,1.0,0.00029296875,2,8,7.99765625,4096,10240,1,0.00205078125,0.0,0.0,0.045239093119387896,1.0,0.04835552539201182,semantic_balanced_hybrid,832
