step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
1000,0.001,1.0,0.4337757568359375,0.9221666475137075,0.930166647831599,0.30500228380163513,0.24373824472228686
2000,0.001,1.0,0.11684798583984375,0.9444999814033508,0.9508333146572113,0.20434265943864982,0.17246307618916035
3000,0.001,1.0,0.08225586547851561,0.9543333162864049,0.9583333144585292,0.16240341073522965,0.14449838654448588
4000,0.001,1.0,0.0635499526977539,0.9586666464805603,0.96199997762839,0.14365427959710358,0.1288301552956303
5000,0.001,1.0,0.052385467529296875,0.9613333106040954,0.9644999772310257,0.13688174849376084,0.11978630867476264
6000,0.001,1.0,0.044987969970703125,0.9623333106438319,0.9663333078225453,0.1288534267495076,0.11487929383292794
7000,0.001,1.0,0.03897948760986328,0.9649999767541886,0.9674999743700028,0.12355513526126742,0.11017195669313272
8000,0.001,1.0,0.033871696472167964,0.9651666432619095,0.9676666408777237,0.11987910075113177,0.10727947503328324
9000,0.001,1.0,0.03062353820800781,0.964166643222173,0.9678333073854446,0.11655881095988055,0.10538361507157484
10000,0.001,1.0,0.02773043975830078,0.9649999747673671,0.9689999729394912,0.11371009894646704,0.10366681239878138
11000,0.001,1.0,0.025510031890869138,0.9658333092927933,0.9689999729394912,0.11273295851424336,0.1023449209673951
12000,0.001,1.0,0.023330513763427735,0.9656666417916616,0.9694999724626541,0.11301599550060928,0.10209369563187162
13000,0.001,1.0,0.022068072509765627,0.9671666413545609,0.9698333064715068,0.10930367714414994,0.10083447888803979
14000,0.001,1.0,0.020743059539794922,0.9689999729394912,0.9696666399637858,0.1083320883413156,0.10011104851340254
15000,0.001,1.0,0.019784426879882813,0.9684999744097392,0.9689999729394912,0.1065877945162356,0.10018495988721648
16000,0.001,1.0,0.018681787490844728,0.9686666379372278,0.9694999734560649,0.10641690089056889,0.1002933328660826
17000,0.001,1.0,0.01787863883972168,0.9689999729394912,0.9696666399637858,0.10461676738535365,0.09925915766507387
18000,0.001,1.0,0.01740132522583008,0.9688333064317703,0.9701666404803594,0.10424143377070626,0.09881431329995394
19000,0.001,1.0,0.01688705062866211,0.9683333079020182,0.9699999749660492,0.10293322450791796,0.09824543516151607
20000,0.001,1.0,0.01630696563720703,0.9679999728997548,0.9694999734560649,0.10281798945118983,0.09843466927607854
