channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,cross_channel_leaf_pair_fraction,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,raw_channel_ancestry_max,raw_channel_ancestry_mean,raw_channel_ancestry_min,raw_channel_coverage_fraction,raw_predecessor_jaccard_mean,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_offset_fanout_cv,spatial_output_positions,strategy,structure,tree_depth,unique_channel_spatial_leaves_mean,unique_channel_spatial_leaves_min,unique_spatial_offsets_mean,unique_spatial_offsets_min,unused_channels
0.07967217989988727,8,7.111111111111111,6,2,4.03125,3.0,6.0,0.041625894140452147,0.4375,0,9,23,9368,9,224,32,2,2.0,2,1.0,0.0,0.0,1.0,65b6211c94b676640e8327e4b40ce2b168de7d9cc958b9c7000170b722633a71,229376,0.15017486552141476,1024,semantic_multiscale_balanced,conv_channel,3,6.59375,4,5.28125,3,0
0.0,8,8.0,8,2,5.625,4.0,16.0,0.011765461880713701,0.58203125,1,80,48,36608,32,896,128,4,4.0,4,1.0,0.0,,,0256ec2e36d66cd5f9dab70c116e13b30adea88ead52beb254a1133f6d33525f,229376,0.1187718421524279,256,semantic_multiscale_balanced,conv_channel,3,6.703125,4,5.484375,3,0
0.0,8,8.0,8,2,16.875,8.0,64.0,0.04368444508872926,0.5517578125,2,448,64,146432,128,3584,512,7,6.505859375,4,1.0,0.24579613095238095,,,95b23e05062276fc8f6e7e34d2078482abe3e3f305dd0ef5092153467322aa2b,229376,0.053885989597277785,64,semantic_multiscale_balanced,conv_channel,3,6.744140625,3,5.48046875,3,0
0.0,4,4.0,4,2,15.0,12.0,32.0,0.08831078000366688,0.60107421875,3,1024,0,348160,512,7168,1024,9,8.3818359375,5,1.0,0.5594443669394841,,,eca79c40cbc85da6b65cc480c3107ec8039647d142030fc28097fa4584c7c7bb,114688,0.026759861777138218,16,semantic_multiscale_balanced,conv_channel,3,6.744140625,4,5.4931640625,3,0
