ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
2368000,0.4094605492427945,2352,192000,24000,0,8000,0,0.06861668893206668,8,6.802721088435374,3192192,2352,128000,1.0,0.0,2,2,2.0,2352,8000,0,0.0,0.0,0.0,0.0,1.0,0.0,coverage_hybrid,0
2368000,0.4106550342403352,2352,208000,26000,1,8000,0,0.15968719422671313,3,2.0,4864000,8000,128000,1.0,0.00025,2,4,3.99925,2352,8000,1,0.00075,0.0,0.0,0.027375856150995536,1.0,0.027375856150995536,coverage_hybrid,0
2368000,0.40857076831161976,2352,208000,26000,2,8000,0,0.17029386365926402,3,2.0,4864000,8000,128000,1.0,0.0003928571428571428,2,8,7.995875,2352,8000,1,0.00275,0.0,0.0,0.052368287159310446,1.0,0.06409355954384184,coverage_hybrid,0
2368000,0.4080587802454829,2352,208000,26000,3,8000,0,0.15968719422671313,3,2.0,4864000,8000,128000,1.0,0.0010785714285714285,2,16,15.97725,2352,8000,4,0.016,0.0,0.0,0.1332066064427737,1.0,0.15726550003099854,coverage_hybrid,3
2368000,0.4093167050741613,2352,208000,26000,4,8000,0,0.16564268773477445,3,2.0,4864000,8000,128000,1.0,0.002551120292388368,2,32,31.888125,2352,8000,4,0.078375,0.0,0.0,0.2987178591497335,1.0,0.3593173866861998,coverage_hybrid,0
2368000,0.40966250700876117,2352,208000,26000,5,8000,0,0.2223454519435916,4,2.0,4864000,8000,128000,1.0,0.005023294921801907,2,64,63.52075,2352,8000,9,0.3115,0.0,1.0,0.6657460101269853,1.0,0.8290473071544229,coverage_hybrid,87
