step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,1.1535563964843751,0.09919999741017818,0.1027999971807003,2.5387151861190795,2.308181004524231
4000,1.1530574951171875,0.09459999740123749,0.10139999724924564,2.6675444793701173,2.307299599647522
6000,1.152666015625,0.09399999760091304,0.10039999715983867,2.6351561403274535,2.305498080253601
8000,1.152372802734375,0.11659999743103981,0.09799999684095383,2.6209319591522218,2.3033946132659913
10000,1.1521434326171875,0.09819999724626541,0.10099999729543924,2.6121042585372924,2.3045571184158327
12000,1.1482711181640626,0.12019999645650387,0.12059999644756317,2.526382646560669,2.293093190193176
14000,1.1305177001953124,0.11539999663829803,0.19279999494552613,2.585169291496277,2.2091095495224
16000,1.0572789306640624,0.16459999546408655,0.24999999329447747,2.3655658960342407,2.071916732788086
18000,1.0131336669921875,0.2029999938607216,0.2713999935984612,2.3057593059539796,2.010337851047516
20000,0.9807651977539062,0.20279999420046807,0.2769999924302101,2.3943247270584105,1.9674587941169739
