ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,max_source_ancestry,mean_gate_ancestry,mean_source_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,same_channel_pair_fraction,same_source_pair_fraction,same_spatial_location_pair_fraction,same_threshold_pair_fraction,source_ancestry_unique_fraction,source_covered_inputs,source_cross_gate_jaccard_mean,source_group_coverage_mean,source_group_coverage_min,source_group_usage_cv_mean,source_input_coverage,source_original_inputs,source_predecessor_jaccard_mean,source_predecessor_overlap_mean,spatial_manhattan_mean,spatial_manhattan_p50,spatial_manhattan_p90,std_gate_ancestry,std_source_ancestry,strategy,unused_outputs
18432000,0.5023125680163503,9216,448000,56000,0,16000,0,0.14377760604489143,4,3.4722222222222223,9938944,9216,256000,1.0,0.0,2,2,2,2.0,2.0,9216,16000,0,0.0,0.0,0.0,0.0,1.0,0.916625,0.0,0.083375,0.916625,0.7826875,3072,0.0004375273454590912,1.0,1.0,0.11440279716860074,1.0,3072,0.0,0.0,7.769,4.0,24.0,0.0,0.0,semantic_balanced_hybrid,0
18432000,2.3306340260314755,9216,448000,56000,1,16000,0,0.0,2,2.0,12544000,16000,256000,1.0,0.0,2,4,4,4.0,3.998875,9216,16000,0,0.0,0.0,0.0,0.0,1.0,,,,,0.9970625,3072,0.0008899365734167909,1.0,1.0,0.11450019389500549,1.0,3072,0.000375,0.001125,,,,0.0,0.033522147529655676,semantic_balanced_hybrid,0
18432000,2.106156056979671,9216,448000,56000,2,16000,0,0.0,2,2.0,12544000,16000,256000,1.0,0.0003928571428571428,2,8,8,7.99725,7.992625,9216,16000,1,0.00275,0.0,0.0,0.05236828715931046,1.0,,,,,1.0,3072,0.0013884796371201771,1.0,1.0,0.11445815117387996,1.0,3072,0.0007321428571428571,0.005125,,,,0.05236828715931046,0.08556055969312029,semantic_balanced_hybrid,0
18432000,1.5408363059978,9216,448000,56000,3,16000,0,0.0,2,2.0,12544000,16000,256000,1.0,0.0001791666666666667,2,16,16,15.9918125,15.971875,9216,16000,1,0.0026875,0.0,0.0,0.05177139503384084,1.0,,,,,1.0,3072,0.0022112932921700794,1.0,1.0,0.1143437403338776,1.0,3072,0.0008949404761904763,0.013375,,,,0.09080454197753544,0.16869790862663353,semantic_balanced_hybrid,0
18432000,1.2770474270218983,9216,448000,56000,4,16000,0,0.0,2,2.0,12544000,16000,256000,1.0,0.0005911333359817787,2,32,32,31.965375,31.8785,9216,16000,4,0.01825,0.0,0.0,0.14112738040507944,1.0,,,,,1.0,3072,0.004966197907859403,1.0,1.0,0.11411884399151087,1.0,3072,0.0021224574924519307,0.06525,,,,0.19052850016467354,0.3596703351681927,semantic_balanced_hybrid,0
18432000,1.256594919017516,9216,448000,56000,5,16000,0,0.0,2,2.0,12544000,16000,256000,1.0,0.0013878443790283099,2,64,64,63.8438125,63.4724375,9216,16000,5,0.0869375,0.0,0.0,0.3215266257928727,1.0,,,,,1.0,3072,0.009994630790357062,1.0,1.0,0.11380393527343172,1.0,3072,0.004565316536111949,0.2845625,,,,0.4203188847098713,0.7587755324163727,semantic_balanced_hybrid,0
18432000,1.2753104420262389,9216,448000,56000,6,16000,0,0.0,2,2.0,12544000,16000,256000,1.0,0.002654071097492225,2,128,128,127.354,125.8020625,9216,16000,18,0.333625,0.0,1.0,0.7337025005920315,1.0,,,,,1.0,3072,0.019811135677095,1.0,1.0,0.11282854703894536,1.0,3072,0.00917905707656913,1.1428125,,,,0.9389137340565425,1.611988910040559,semantic_balanced_hybrid,0
18432000,1.292780059040524,9216,448000,56000,7,16000,0,0.0,2,2.0,12544000,16000,256000,1.0,0.00530075608215682,2,256,256,253.375,246.9896875,9216,16000,34,1.333,1.0,3.0,1.5749955555492847,1.0,,,,,1.0,3072,0.04017098224147383,1.0,1.0,0.11073995645898858,1.0,3072,0.0187808831820481,4.6144375,,,,2.038933544772855,3.2616837909803196,semantic_balanced_hybrid,0
18432000,1.2828167409752496,9216,448000,56000,8,16000,0,0.0,2,2.0,12544000,16000,256000,1.0,0.011311011602773197,2,512,497,501.1059375,475.415,9216,16000,65,5.6440625,5.0,9.0,3.4222793568167034,1.0,,,,,1.0,3072,0.08099529099878088,1.0,1.0,0.1063476082262877,1.0,3072,0.03915323215592503,18.564375,,,,4.422523572135455,6.4165722936783,semantic_balanced_hybrid,0
18432000,1.3008579009911045,9216,448000,56000,9,16000,0,0.0,2,2.0,12544000,16000,256000,1.0,0.023619078160023583,2,1003,919,979.1428125,880.5269375,9216,16000,127,23.0690625,22.0,31.0,7.432995215328324,1.0,,,,,1.0,3072,0.16328387952347267,1.0,1.0,0.0978293120381909,1.0,3072,0.07994560814677228,70.3030625,,,,9.491807893644063,11.663394633257237,semantic_balanced_hybrid,0
