step,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.49553276062011714,0.4874,0.527,1.439071848678589,1.348014506149292
4000,0.416934928894043,0.5306,0.5582,1.3255657228469848,1.2588722040176392
6000,0.3964193725585938,0.5406,0.5738,1.2848638159751893,1.2166685487747193
8000,0.3851418685913086,0.561,0.5872,1.2590901264190675,1.1878884231567384
10000,0.37778835296630864,0.5574,0.5886,1.2542037157058716,1.176438945388794
12000,0.3717924499511719,0.555,0.5954,1.2408631420135499,1.1583740174293518
14000,0.3673684692382812,0.5618,0.6032,1.2270152564048766,1.1481863534927368
16000,0.3634082794189453,0.5692,0.6052,1.2135890467643737,1.1380549278259278
18000,0.36034465789794917,0.5734,0.6024,1.2185382886886598,1.1350950969696045
20000,0.35746212005615235,0.576,0.6088,1.1901440570831299,1.1244536193847656
