ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
20971520,0.014714637771248817,4096,983040,122880,0,40878,82,0.0,20,20.0,23724032,4096,655360,1.0,0.0001953125,2,2,1.9998046875,4096,40960,1,0.0001953125,0.0,0.0,0.013974060005143235,1.0,0.013974060005143236,random,0
10485760,0.009197732899338007,4096,655360,81920,1,20480,0,0.0,1,1.0,31784960,40960,327680,1.0,0.0002766927083333333,2,4,3.998779296875,4096,20480,1,0.000830078125,0.0,0.0,0.02879911622439822,1.0,0.034917230830646,random,0
5242880,0.002567764837294817,4096,307200,38400,2,10240,0,0.0,1,1.0,15892480,20480,163840,1.0,0.00041852678571428564,2,8,7.99462890625,4096,10240,1,0.0029296875,0.0,0.0,0.05404724258602231,1.0,0.07309066357564906,random,0
