channel_fanout_cv,channel_fanout_max,channel_fanout_mean,channel_fanout_min,channel_group_size,channel_pair_span_mean,channel_pair_span_p50,channel_pair_span_p90,construction_seconds,depth,distinct_channel_groups,duplicate_channel_groups,generator_temporary_bytes,in_channels,learned_tree_gates,out_kernels,raw_channel_ancestry_max,raw_channel_ancestry_mean,raw_channel_ancestry_min,raw_channel_coverage_fraction,raw_predecessor_jaccard_mean,same_input_channel_fraction,same_threshold_fraction,spatial_coordinates_sha256,spatial_gate_applications,spatial_output_positions,strategy,structure,tree_depth,unused_channels
0.04419417382415923,8,7.111111111111111,7,2,2.84375,2.0,5.900000000000002,0.04258918575942516,0,23,9,9368,9,224,32,2,2.0,2,1.0,0.0,0.34375,0.15625,65b6211c94b676640e8327e4b40ce2b168de7d9cc958b9c7000170b722633a71,229376,1024,coverage_reuse_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,6.921875,4.0,16.0,0.036493497900664806,1,90,38,36608,32,896,128,4,3.703125,3,1.0,0.09895833333333331,,,0256ec2e36d66cd5f9dab70c116e13b30adea88ead52beb254a1133f6d33525f,229376,256,coverage_reuse_hybrid,conv_channel,3,0
0.0,8,8.0,8,2,19.375,8.0,64.0,0.20217349380254745,2,448,64,146432,128,3584,512,8,5.982421875,4,1.0,0.25871000744047623,,,95b23e05062276fc8f6e7e34d2078482abe3e3f305dd0ef5092153467322aa2b,229376,64,coverage_reuse_hybrid,conv_channel,3,0
0.0,4,4.0,4,2,32.08203125,32.0,64.0,0.49980127112939954,3,1018,6,348160,512,7168,1024,9,8.009765625,5,1.0,0.5018120659722223,,,eca79c40cbc85da6b65cc480c3107ec8039647d142030fc28097fa4584c7c7bb,114688,16,coverage_reuse_hybrid,conv_channel,3,0
