ancestry_bytes,construction_seconds,covered_inputs,deployed_index_bits,deployed_index_bytes_packed,depth,distinct_predecessor_pairs,duplicate_predecessor_pairs,fanout_cv,fanout_max,fanout_mean,generator_temporary_bytes,in_dim,indices_tensor_bytes,input_coverage,jaccard_overlap_mean,lut_rank,max_gate_ancestry,mean_gate_ancestry,original_inputs,out_dim,overlap_max,overlap_mean,overlap_p50,overlap_p90,overlap_std,reachable_gate_fraction,std_gate_ancestry,strategy,unused_outputs
104000,0.0003582569770514965,784,20000,2500,0,999,1,0.19497692171126307,3,2.5510204081632653,201536,784,16000,1.0,0.001,2,2,1.999,784,1000,1,0.001,0.0,0.0,0.03160696125855822,1.0,0.03160696125855822,random,0
104000,0.00020164530724287033,784,20000,2500,1,999,1,0.0,2,2.0,272000,1000,16000,1.0,0.0013333333333333333,2,4,3.995,784,1000,2,0.003,0.0,0.0,0.07064700984472025,1.0,0.08351646544245032,random,0
104000,0.0001275991089642048,784,20000,2500,2,1000,0,0.0,2,2.0,272000,1000,16000,1.0,0.003961904761904761,2,8,7.966,784,1000,4,0.024,0.0,0.0,0.19345283662949994,1.0,0.23418795869984435,random,0
104000,0.00012445496395230293,784,20000,2500,3,1000,0,0.0,2,2.0,272000,1000,16000,1.0,0.008051282051282051,2,16,15.829,784,1000,8,0.103,0.0,0.0,0.49435918116284644,1.0,0.5981295846219279,random,0
104000,0.0001272140070796013,784,20000,2500,4,1000,0,0.0,2,2.0,272000,1000,16000,1.0,0.00996369212298022,2,32,31.361,784,1000,8,0.297,0.0,1.0,0.6846831383932279,1.0,1.0847483579153279,random,0
