step,connections_temperature,parametrization_temperature,train_loss,val_acc_discrete,val_acc_relaxed,val_loss_discrete,val_loss_relaxed
2000,0.001,1.0,0.7647757568359375,0.5171999883651733,0.5299999862909317,1.621370053291321,1.3397671532630921
4000,0.001,1.0,0.536146484375,0.5467999881505966,0.5657999867200851,1.3353177905082703,1.2416069293022156
6000,0.001,1.0,0.419142333984375,0.5803999894857407,0.5871999889612198,1.2205808079242706,1.1924820172786712
8000,0.001,1.0,0.34553741455078124,0.5803999865055084,0.5915999865531921,1.2014105188846589,1.1820573377609254
10000,0.001,1.0,0.30064868164062497,0.5849999874830246,0.5899999868869782,1.2013403034210206,1.1808314788341523
12000,0.001,1.0,0.2716013793945313,0.5899999862909318,0.593999987244606,1.1840000295639037,1.1730445146560669
14000,0.001,1.0,0.2524497833251953,0.5891999870538711,0.5927999895811081,1.182359255552292,1.1719920194149018
16000,0.001,1.0,0.23937327575683595,0.5869999873638153,0.5911999869346619,1.182972376346588,1.1736840140819549
18000,0.001,1.0,0.22947337341308596,0.5911999827623368,0.5933999878168106,1.1797571790218353,1.1717846739292144
20000,0.001,1.0,0.22217268371582033,0.5887999880313873,0.5937999892234802,1.1806089913845061,1.1719408333301544
